sample_id,profile_id,time_index,torque_proxy_nm,voltage_v,current_a,temperature_c,is_allowed
449,1002,44.8,5.479472,21.994135,6.087448,11.652581,1
450,1002,44.9,5.642229,12.218964,6.062675,11.932767,1
451,1002,45.0,5.587977,12.218964,6.07055,11.267716,1
452,1002,45.1,5.479472,21.994135,6.087448,11.652439,1
453,1002,45.2,5.479472,26.88172,5.974161,11.625033,1
454,1002,45.3,9.313294,17.106549,6.07055,11.625033,1
455,1002,45.4,5.479472,21.994135,5.917916,11.625033,1
456,1002,45.5,9.313294,17.106549,6.014412,11.956682,1
457,1002,45.6,9.222874,21.994135,6.02235,11.51492,1
458,1002,45.7,9.403715,26.88172,6.062675,11.625033,1
459,1002,45.8,9.403715,12.218964,6.118761,11.817966,1
460,1002,45.9,5.587977,26.88172,6.126954,11.707849,1
461,1002,46.0,5.642229,21.994135,6.062675,11.679988,1
462,1002,46.1,5.696481,17.106549,6.166983,11.762727,1
463,1002,46.2,5.696481,26.88172,6.166983,11.54172,1
464,1002,46.3,9.674976,12.218964,6.207522,11.679988,1
465,1002,46.4,9.494135,26.88172,6.22328,11.485491,1
466,1002,46.5,9.674976,26.88172,6.263456,11.597639,1
467,1002,46.6,9.584555,21.994135,6.215214,11.680442,1
468,1002,46.7,9.494135,56.207234,6.166983,11.984686,1
469,1002,46.8,9.403715,12.218964,6.118761,11.569114,1
470,1002,46.9,5.696481,21.994135,6.110948,11.652581,1
471,1002,47.0,5.642229,21.994135,6.118761,12.067182,1
472,1002,47.1,9.494135,17.106549,6.166983,11.652893,1
473,1002,47.2,9.313294,17.106549,6.126954,11.680442,1
474,1002,47.3,9.313294,7.331378,6.07055,11.541975,1
475,1002,47.4,5.587977,21.994135,6.183617,11.570338,1
476,1002,47.5,9.403715,21.994135,6.006861,11.6803,1
477,1002,47.6,5.587977,17.106549,6.126954,11.597841,1
478,1002,47.7,9.132454,26.88172,6.030675,11.652893,1
479,1002,47.8,27.668622,26.88172,5.966159,11.707849,1
480,1002,47.9,5.859238,7.331378,6.255823,11.81842,1
481,1002,48.0,9.222874,21.994135,5.910241,11.597841,1
482,1002,48.1,9.313294,12.218964,6.07055,11.6803,1
483,1002,48.2,9.313294,21.994135,6.014412,11.707849,1
484,1002,48.3,5.750733,17.106549,6.15923,11.680442,1
485,1002,48.4,28.482405,12.218964,6.110948,11.680442,1
486,1002,48.5,5.42522,17.106549,5.925983,11.264311,1
487,1002,48.6,5.804985,17.106549,6.151857,11.735269,1
488,1002,48.7,5.750733,17.106549,6.103516,11.652893,1
489,1002,48.8,9.313294,26.88172,6.07055,11.7356,1
490,1002,48.9,9.313294,17.106549,6.014412,11.6803,1
491,1002,49.0,9.403715,21.994135,6.118761,12.242846,1
492,1002,49.1,8.951613,17.106549,6.105864,11.350358,1
493,1002,49.2,9.313294,21.994135,6.014412,11.6803,1
494,1002,49.3,9.403715,26.88172,6.175112,11.6803,1
495,1002,49.4,5.642229,21.994135,6.006861,11.652767,1
496,1002,49.5,9.403715,21.994135,6.006861,11.652893,1
497,1002,49.6,1.862659,21.994135,6.014412,10.669817,1
498,1002,49.7,5.533724,26.88172,6.02235,11.735585,1
499,1002,49.8,12.785435,21.994135,6.030675,11.6803,1
500,1002,49.9,16.601173,26.88172,6.02235,11.707849,1
501,1003,50.0,5.642229,12.218964,6.118761,11.680442,1
502,1003,50.1,9.584555,17.106549,6.103516,11.707849,1
503,1003,50.2,9.403715,17.106549,6.118761,11.984692,1
504,1003,50.3,5.696481,26.88172,6.110948,11.320679,1
505,1003,50.4,9.674976,17.106549,6.207522,11.707849,1
506,1003,50.5,9.855816,31.769306,6.359968,11.513781,1
507,1003,50.6,9.674976,17.106549,6.207522,11.625187,1
508,1003,50.7,9.584555,17.106549,6.215214,11.680442,1
509,1003,50.8,5.750733,26.88172,6.215214,12.041802,1
510,1003,50.9,5.642229,12.218964,6.231719,11.62359,1
511,1003,51.0,5.750733,21.994135,6.15923,11.680442,1
512,1003,51.1,9.584555,17.106549,6.103516,12.012667,1
513,1003,51.2,5.696481,26.88172,6.055184,11.735729,1
514,1003,51.3,12.912023,21.994135,6.078809,11.708322,1
515,1003,51.4,16.438416,26.88172,5.974161,11.597346,1
516,1003,51.5,9.584555,26.88172,6.215214,11.625722,1
517,1003,51.6,9.132454,17.106549,6.030675,11.70818,1
518,1003,51.7,9.222874,17.106549,6.02235,11.597841,1
519,1003,51.8,5.642229,21.994135,6.006861,11.6803,1
520,1003,51.9,31.357771,26.88172,6.02235,11.6803,1
521,1003,52.0,1.844575,17.106549,6.02235,11.984692,1
522,1003,52.1,9.222874,17.106549,6.078809,11.680647,1
523,1003,52.2,16.76393,12.218964,6.014412,11.70818,1
524,1003,52.3,13.038612,21.994135,6.126954,11.680442,1
525,1003,52.4,9.313294,17.106549,6.014412,11.735729,1
526,1003,52.5,9.584555,17.106549,6.215214,12.206596,1
527,1003,52.6,5.696481,12.218964,6.166983,11.320679,1
528,1003,52.7,9.674976,26.88172,6.207522,11.707849,1
529,1003,52.8,13.544966,12.218964,6.207522,11.568736,1
530,1003,52.9,9.494135,17.106549,6.279834,11.653048,1
531,1003,53.0,9.584555,17.106549,6.215214,11.708322,1
532,1003,53.1,13.418377,31.769306,6.15923,12.012667,1
533,1003,53.2,13.1652,26.88172,6.175112,11.597346,1
534,1003,53.3,9.313294,17.106549,6.07055,11.708322,1
535,1003,53.4,5.750733,17.106549,6.215214,11.901789,1
536,1003,53.5,5.804985,12.218964,6.096467,11.735729,1
537,1003,53.6,5.587977,21.994135,6.07055,12.783246,1
538,1003,53.7,9.132454,17.106549,5.974161,11.378218,1
539,1003,53.8,9.403715,17.106549,6.118761,11.70818,1
540,1003,53.9,9.042033,26.88172,5.982552,11.708322,1
541,1003,54.0,8.951613,21.994135,5.934443,11.70818,1
542,1003,54.1,9.313294,21.994135,6.014412,11.735729,1
543,1003,54.2,12.658847,26.88172,5.925983,12.207089,1
544,1003,54.3,5.804985,26.88172,6.151857,11.57066,1
545,1003,54.4,9.403715,26.88172,6.062675,11.70818,1
546,1003,54.5,5.42522,26.88172,6.039383,11.818468,1
547,1003,54.6,9.222874,26.88172,6.078809,11.735729,1
548,1003,54.7,47.470674,17.106549,6.110948,11.763629,1
549,1003,54.8,9.494135,31.769306,6.166983,11.374744,1
550,1003,54.9,9.313294,21.994135,6.126954,11.763149,1
551,1003,55.0,13.671554,31.769306,6.200206,11.680773,1
552,1003,55.1,9.674976,21.994135,6.263456,11.487896,1
553,1003,55.2,13.418377,12.218964,6.15923,11.708322,1
554,1003,55.3,9.674976,26.88172,6.263456,11.708322,1
555,1003,55.4,9.855816,17.106549,6.193267,11.955858,1
556,1003,55.5,9.855816,21.994135,6.193267,11.708322,1
557,1003,55.6,9.313294,26.88172,6.126954,12.01636,1
558,1003,55.7,9.494135,17.106549,6.110948,11.763629,1
559,1003,55.8,9.132454,17.106549,6.030675,11.735729,1
560,1003,55.9,1.898827,21.994135,5.999698,12.012099,1
561,1003,56.0,9.132454,17.106549,5.917916,11.59856,1
562,1003,56.1,9.403715,7.331378,6.062675,11.708673,1
563,1003,56.2,1.916911,21.994135,6.048079,11.818772,1
564,1003,56.3,5.696481,17.106549,6.110948,11.735729,1
565,1003,56.4,27.668622,21.994135,6.078809,11.736222,1
566,1003,56.5,5.859238,21.994135,6.200206,11.237059,1
567,1003,56.6,9.765396,26.88172,6.200206,11.735729,1
568,1003,56.7,13.038612,17.106549,6.126954,11.486554,1
569,1003,56.8,5.587977,26.88172,6.183617,11.763629,1
570,1003,56.9,5.750733,7.331378,6.27146,12.294423,1
571,1003,57.0,9.674976,21.994135,6.151857,11.736222,1
572,1003,57.1,9.494135,21.994135,6.166983,11.873849,1
573,1003,57.2,9.313294,21.994135,6.014412,11.736222,1
574,1003,57.3,9.132454,21.994135,6.144475,11.378218,1
575,1003,57.4,9.403715,17.106549,6.062675,11.763629,1
576,1003,57.5,9.403715,21.994135,6.062675,11.73608,1
577,1003,57.6,9.403715,17.106549,6.062675,11.763629,1
578,1003,57.7,5.642229,12.218964,6.175112,11.264918,1
579,1003,57.8,5.750733,17.106549,6.15923,11.763629,1
580,1003,57.9,13.1652,26.88172,6.175112,11.653547,1
581,1003,58.0,9.403715,21.994135,6.175112,11.764142,1
582,1003,58.1,9.584555,2.443793,6.103516,11.761908,1
583,1003,58.2,9.765396,17.106549,6.144863,11.736222,1
584,1003,58.3,5.642229,12.218964,6.006861,11.791549,1
585,1003,58.4,5.587977,17.106549,6.07055,12.382915,1
586,1003,58.5,5.696481,17.106549,6.22328,11.598629,1
587,1003,58.6,5.587977,17.106549,6.07055,11.763629,1
588,1003,58.7,5.587977,21.994135,6.07055,11.763629,1
589,1003,58.8,5.587977,21.994135,6.07055,11.68114,1
590,1003,58.9,1.880743,17.106549,6.062675,11.763629,1
591,1003,59.0,9.494135,21.994135,6.110948,11.624324,1
592,1003,59.1,9.584555,12.218964,6.27146,11.928354,1
593,1003,59.2,9.494135,17.106549,6.166983,11.736222,1
594,1003,59.3,9.222874,17.106549,6.078809,11.763629,1
595,1003,59.4,1.844575,21.994135,5.966159,11.984591,1
596,1003,59.5,0.325513,26.88172,0.186114,11.791549,1
597,1003,59.6,0.632942,36.656891,0.210223,11.763629,1
598,1003,59.7,0.632942,26.88172,0.210223,11.736222,1
599,1003,59.8,0.632942,21.994135,0.210223,11.763629,1
600,1003,59.9,0.723363,17.106549,0.241923,11.763629,1
601,1003,60.0,0.379765,17.106549,0.210223,11.791549,1
602,1003,60.1,0.632942,17.106549,0.210223,11.763629,1
603,1003,60.2,0.506354,26.88172,0.103681,11.763629,1
604,1003,60.3,0.379765,21.994135,0.210223,11.791549,1
605,1003,60.4,0.379765,17.106549,0.210223,11.763629,1
606,1003,60.5,0.361681,21.994135,0.124609,11.791549,1
607,1003,60.6,0.361681,17.106549,0.103681,11.763629,1
608,1003,60.7,0.542522,26.88172,0.186114,11.791549,1
609,1003,60.8,0.813783,17.106549,0.278635,11.791549,1
610,1003,60.9,0.217009,21.994135,0.103681,11.763629,1
611,1003,61.0,0.271261,12.218964,0.124609,11.791549,1
612,1003,61.1,0.452102,17.106549,0.142496,11.819113,1
613,1003,61.2,0.632942,21.994135,0.142496,11.763629,1
614,1003,61.3,0.542522,26.88172,0.172802,11.791549,1
615,1003,61.4,0.632942,21.994135,0.210223,11.791549,1
616,1003,61.5,0.759531,21.994135,0.186114,11.764142,1
617,1003,61.6,0.542522,21.994135,0.186114,11.791549,1
618,1003,61.7,0.217009,31.769306,0.103681,11.763629,1
619,1003,61.8,0.542522,21.994135,0.172802,11.791549,1
620,1003,61.9,0.379765,21.994135,0.210223,11.763629,1
621,1003,62.0,0.542522,17.106549,0.186114,11.791549,1
622,1003,62.1,0.09042,21.994135,0.142496,11.791549,1
623,1003,62.2,0.217009,17.106549,0.124609,11.763629,1
624,1003,62.3,0.379765,17.106549,0.210223,11.791549,1
625,1003,62.4,0.434018,26.88172,0.241923,11.791549,1
626,1003,62.5,0.632942,21.994135,0.210223,11.791549,1
627,1003,62.6,0.271261,26.88172,0.07728,11.764142,1
628,1003,62.7,0.723363,21.994135,0.251604,11.791549,1
629,1003,62.8,0.632942,21.994135,0.210223,11.791549,1
630,1003,62.9,0.542522,17.106549,0.172802,11.819489,1
631,1003,63.0,1.844575,21.994135,6.135526,11.763629,1
632,1003,63.1,9.042033,21.994135,6.039383,12.290276,1
633,1003,63.2,1.826491,21.994135,6.030675,11.791549,1
634,1003,63.3,9.313294,17.106549,6.126954,11.791049,1
635,1003,63.4,5.642229,21.994135,6.118761,11.764142,1
636,1003,63.5,5.587977,21.994135,6.07055,12.205826,1
637,1003,63.6,5.750733,21.994135,6.215214,11.379211,1
638,1003,63.7,9.132454,21.994135,5.974161,11.791549,1
639,1003,63.8,9.222874,31.769306,6.02235,11.791549,1
640,1003,63.9,9.313294,17.106549,6.014412,11.847225,1
641,1003,64.0,9.584555,21.994135,6.15923,11.708828,1
642,1003,64.1,9.494135,17.106549,6.166983,11.764142,1
643,1003,64.2,9.403715,21.994135,6.118761,12.045256,1
644,1003,64.3,5.533724,26.88172,6.02235,11.736467,1
645,1003,64.4,9.132454,21.994135,5.917916,11.653955,1
646,1003,64.5,5.642229,21.994135,6.175112,11.763629,1
647,1003,64.6,9.494135,21.994135,6.166983,11.652147,1
648,1003,64.7,9.313294,21.994135,6.24053,12.039678,1
649,1003,64.8,5.696481,26.88172,6.110948,11.791549,1
650,1003,64.9,5.316716,21.994135,6.000494,11.791549,1
651,1003,65.0,9.313294,17.106549,6.07055,12.012511,1
652,1003,65.1,9.313294,26.88172,6.07055,11.764142,1
653,1003,65.2,13.418377,17.106549,6.103516,11.818969,1
654,1003,65.3,9.674976,26.88172,6.263456,11.791549,1
655,1003,65.4,5.587977,26.88172,6.07055,11.708547,1
656,1003,65.5,9.313294,17.106549,6.07055,11.681895,1
657,1003,65.6,9.494135,17.106549,6.166983,11.791549,1
658,1003,65.7,9.494135,21.994135,6.166983,11.791549,1
659,1003,65.8,13.418377,7.331378,6.215214,12.266198,1
660,1003,65.9,9.494135,17.106549,6.110948,11.819489,1
661,1003,66.0,9.042033,17.106549,5.925983,11.791549,1
662,1003,66.1,5.642229,17.106549,6.062675,12.151164,1
663,1003,66.2,9.313294,17.106549,6.014412,11.791549,1
664,1003,66.3,9.494135,17.106549,6.22328,11.818969,1
665,1003,66.4,5.859238,17.106549,6.200206,11.819113,1
666,1003,66.5,9.403715,17.106549,6.118761,12.26143,1
667,1003,66.6,9.403715,21.994135,6.118761,11.489312,1
668,1003,66.7,5.750733,31.769306,6.103516,11.791549,1
669,1003,66.8,9.674976,17.106549,6.151857,11.819489,1
670,1003,66.9,9.042033,36.656891,6.269174,12.210535,1
671,1003,67.0,9.765396,12.218964,6.255823,11.819489,1
672,1003,67.1,5.533724,26.88172,6.02235,11.819489,1
673,1003,67.2,9.403715,17.106549,6.062675,12.151164,1
674,1003,67.3,5.750733,21.994135,6.15923,11.847053,1
675,1003,67.4,5.750733,12.218964,6.15923,11.818969,1
676,1003,67.5,9.494135,17.106549,6.110948,11.792082,1
677,1003,67.6,9.313294,21.994135,6.183617,12.178263,1
678,1003,67.7,5.533724,21.994135,6.02235,11.517252,1
679,1003,67.8,9.313294,17.106549,5.958546,11.791549,1
680,1003,67.9,9.494135,21.994135,6.110948,11.764,1
681,1003,68.0,9.674976,7.331378,6.263456,12.266198,1
682,1003,68.1,9.222874,21.994135,6.078809,11.819489,1
683,1003,68.2,9.222874,31.769306,6.078809,11.792082,1
684,1003,68.3,1.844575,17.106549,6.02235,11.929839,1
685,1003,68.4,9.132454,12.218964,5.917916,11.847053,1
686,1003,68.5,9.765396,17.106549,6.200206,11.818969,1
687,1003,68.6,5.696481,12.218964,6.166983,11.792082,1
688,1003,68.7,9.674976,21.994135,6.096467,12.152293,1
689,1003,68.8,9.313294,21.994135,6.07055,11.434512,1
690,1003,68.9,9.403715,21.994135,6.006861,11.819489,1
691,1003,69.0,12.785435,17.106549,5.974161,11.819489,1
692,1003,69.1,5.533724,17.106549,5.910241,11.374998,1
693,1003,69.2,13.418377,26.88172,6.215214,11.764142,1
694,1003,69.3,13.544966,21.994135,6.263456,11.764142,1
695,1003,69.4,13.418377,21.994135,6.15923,11.818969,1
696,1003,69.5,9.222874,17.106549,6.078809,11.764142,1
697,1003,69.6,9.403715,21.994135,6.062675,11.819489,1
698,1003,69.7,1.898827,12.218964,6.166983,12.235108,1
699,1003,69.8,13.544966,26.88172,6.207522,11.515737,1
700,1003,69.9,5.804985,17.106549,6.207522,11.653547,1
701,1003,70.0,5.750733,17.106549,6.103516,11.819489,1
702,1003,70.1,9.222874,17.106549,6.02235,11.79194,1
703,1003,70.2,5.587977,21.994135,5.958546,11.709385,1
704,1003,70.3,9.584555,31.769306,6.15923,11.791549,1
705,1003,70.4,9.674976,21.994135,6.263456,11.791549,1
706,1003,70.5,9.132454,21.994135,6.259259,12.238737,1
707,1003,70.6,9.403715,21.994135,6.118761,11.819489,1
708,1003,70.7,9.313294,17.106549,6.07055,11.819489,1
709,1003,70.8,1.898827,17.106549,5.999698,12.095859,1
710,1003,70.9,5.642229,21.994135,6.062675,11.792082,1
711,1003,71.0,9.674976,21.994135,6.207522,11.819489,1
712,1003,71.1,5.804985,12.218964,6.263456,11.611551,1
713,1003,71.2,5.804985,21.994135,6.151857,11.847449,1
714,1003,71.3,5.642229,17.106549,6.062675,11.819489,1
715,1003,71.4,1.844575,21.994135,5.966159,11.819489,1
716,1003,71.5,5.587977,21.994135,6.07055,11.874632,1
717,1003,71.6,9.584555,12.218964,6.15923,11.791549,1
718,1003,71.7,9.584555,21.994135,6.215214,11.792082,1
719,1003,71.8,9.584555,17.106549,6.103516,12.044494,1
720,1003,71.9,9.222874,17.106549,6.078809,11.407702,1
721,1003,72.0,5.533724,21.994135,6.02235,11.819489,1
722,1003,72.1,9.403715,21.994135,6.062675,11.819489,1
723,1003,72.2,9.494135,12.218964,6.110948,11.374744,1
724,1003,72.3,9.403715,26.88172,6.118761,11.792082,1
725,1003,72.4,9.403715,17.106549,6.118761,11.820043,1
726,1003,72.5,9.494135,17.106549,6.055184,11.819113,1
727,1003,72.6,9.222874,21.994135,6.078809,11.764533,1
728,1003,72.7,9.403715,12.218964,6.062675,11.764533,1
729,1003,72.8,1.898827,12.218964,6.166983,12.653985,1
730,1003,72.9,13.418377,26.88172,6.27146,11.543598,1
731,1003,73.0,5.804985,12.218964,6.207522,11.709367,1
732,1003,73.1,5.750733,17.106549,6.15923,11.819489,1
733,1003,73.2,9.403715,26.88172,6.062675,11.792367,1
734,1003,73.3,9.403715,17.106549,6.006861,11.681895,1
735,1003,73.4,5.696481,21.994135,6.055184,11.819489,1
736,1003,73.5,9.584555,17.106549,6.215214,11.819489,1
737,1003,73.6,9.042033,17.106549,6.211369,12.097957,1
738,1003,73.7,5.642229,17.106549,6.175112,11.819489,1
739,1003,73.8,9.313294,26.88172,6.014412,11.847449,1
740,1003,73.9,5.642229,12.218964,6.006861,12.068411,1
741,1003,74.0,9.584555,12.218964,6.103516,11.820043,1
742,1003,74.1,9.494135,17.106549,6.110948,11.819489,1
743,1003,74.2,5.804985,17.106549,6.151857,11.723559,1
744,1003,74.3,9.584555,21.994135,6.103516,11.902851,1
745,1003,74.4,13.038612,12.218964,6.07055,11.792494,1
746,1003,74.5,5.587977,17.106549,6.014412,11.819489,1
747,1003,74.6,9.494135,21.994135,6.110948,11.847606,1
748,1003,74.7,9.584555,21.994135,6.103516,11.791706,1
749,1003,74.8,9.494135,31.769306,6.110948,11.847449,1
750,1003,74.9,5.696481,17.106549,6.110948,12.128235,1
751,1004,75.0,9.042033,21.994135,6.096467,11.435663,1
752,1004,75.1,9.313294,21.994135,5.958546,11.847449,1
753,1004,75.2,9.403715,21.994135,6.006861,11.847449,1
754,1004,75.3,5.587977,17.106549,6.07055,11.430083,1
755,1004,75.4,13.671554,21.994135,6.255823,11.820043,1
756,1004,75.5,9.674976,17.106549,6.096467,11.820043,1
757,1004,75.6,9.042033,65.982405,6.039383,11.736748,1
758,1004,75.7,9.132454,21.994135,6.030675,11.847449,1
759,1004,75.8,5.587977,21.994135,6.07055,11.847449,1
760,1004,75.9,13.291789,17.106549,6.055184,12.569785,1
761,1004,76.0,9.674976,17.106549,6.207522,11.654286,1
762,1004,76.1,9.584555,26.88172,6.15923,11.737307,1
763,1004,76.2,5.642229,17.106549,6.118761,11.987568,1
764,1004,76.3,5.42522,21.994135,5.982552,11.764849,1
765,1004,76.4,9.132454,26.88172,5.917916,11.65442,1
766,1004,76.5,5.587977,21.994135,6.07055,11.847449,1
767,1004,76.6,9.494135,17.106549,6.22328,11.763786,1
768,1004,76.7,13.924731,12.218964,6.241678,12.039678,1
769,1004,76.8,9.313294,21.994135,6.07055,11.847449,1
770,1004,76.9,9.222874,17.106549,6.02235,11.847449,1
771,1004,77.0,5.479472,21.994135,5.974161,12.207279,1
772,1004,77.1,9.403715,21.994135,6.175112,11.847449,1
773,1004,77.2,5.804985,21.994135,6.207522,11.847449,1
774,1004,77.3,5.696481,12.218964,6.166983,12.291079,1
775,1004,77.4,5.533724,17.106549,6.135526,11.847449,1
776,1004,77.5,9.313294,31.769306,6.07055,11.847449,1
777,1004,77.6,9.403715,17.106549,6.118761,11.930188,1
778,1004,77.7,9.403715,17.106549,6.118761,11.847606,1
779,1004,77.8,5.804985,21.994135,6.151857,11.902433,1
780,1004,77.9,9.765396,26.88172,6.255823,11.016646,1
781,1004,78.0,5.642229,17.106549,6.118761,11.958286,1
782,1004,78.1,5.587977,21.994135,6.014412,11.819901,1
783,1004,78.2,62.66129,21.994135,6.055184,11.820043,1
784,1004,78.3,9.403715,26.88172,6.175112,11.930188,1
785,1004,78.4,5.750733,31.769306,6.215214,11.847053,1
786,1004,78.5,5.696481,12.218964,6.166983,11.820043,1
787,1004,78.6,5.859238,21.994135,6.200206,12.0719,1
788,1004,78.7,5.642229,17.106549,5.951325,11.709856,1
789,1004,78.8,5.696481,21.994135,6.166983,11.847449,1
790,1004,78.9,5.804985,21.994135,6.263456,11.847449,1
791,1004,79.0,9.042033,12.218964,6.269174,12.095224,1
792,1004,79.1,9.313294,21.994135,6.07055,11.875431,1
793,1004,79.2,5.696481,21.994135,6.110948,11.902995,1
794,1004,79.3,1.808407,21.994135,5.813659,12.123819,1
795,1004,79.4,9.494135,26.88172,6.166983,11.820043,1
796,1004,79.5,9.494135,17.106549,6.22328,11.847449,1
797,1004,79.6,5.750733,80.645161,6.215214,12.180457,1
798,1004,79.7,13.544966,21.994135,6.207522,11.875431,1
799,1004,79.8,12.912023,17.106549,6.078809,11.847449,1
800,1004,79.9,9.222874,21.994135,6.02235,12.346298,1
801,1004,80.0,9.584555,17.106549,6.048079,11.847606,1
802,1004,80.1,9.584555,26.88172,6.15923,11.902433,1
803,1004,80.2,9.584555,17.106549,6.15923,11.016709,1
804,1004,80.3,9.403715,7.331378,6.062675,11.98631,1
805,1004,80.4,9.132454,21.994135,6.030675,11.847882,1
806,1004,80.5,13.038612,21.994135,6.014412,11.902995,1
807,1004,80.6,5.642229,21.994135,6.062675,11.930188,1
808,1004,80.7,9.674976,17.106549,6.207522,11.736392,1
809,1004,80.8,9.584555,17.106549,6.215214,11.875431,1
810,1004,80.9,9.674976,21.994135,6.151857,12.12903,1
811,1004,81.0,9.132454,12.218964,6.144475,11.435663,1
812,1004,81.1,9.222874,21.994135,6.02235,11.875588,1
813,1004,81.2,17.252199,17.106549,6.103516,11.875431,1
814,1004,81.3,5.750733,21.994135,6.27146,11.457778,1
815,1004,81.4,9.584555,21.994135,6.215214,11.820043,1
816,1004,81.5,5.750733,26.88172,6.15923,11.875588,1
817,1004,81.6,12.912023,26.88172,6.02235,11.736748,1
818,1004,81.7,9.403715,17.106549,6.118761,11.875431,1
819,1004,81.8,9.674976,26.88172,6.096467,11.875431,1
820,1004,81.9,9.494135,31.769306,6.166983,12.124088,1
821,1004,82.0,5.804985,21.994135,6.207522,11.820213,1
822,1004,82.1,5.750733,21.994135,6.103516,11.847606,1
823,1004,82.2,9.313294,26.88172,6.126954,12.104497,1
824,1004,82.3,9.403715,21.994135,6.118761,11.847882,1
825,1004,82.4,9.313294,21.994135,6.014412,11.847882,1
826,1004,82.5,20.688172,26.88172,6.118761,11.902995,1
827,1004,82.6,9.494135,17.106549,6.22328,11.626386,1
828,1004,82.7,9.584555,17.106549,6.27146,11.764312,1
829,1004,82.8,5.642229,21.994135,6.062675,11.875431,1
830,1004,82.9,1.844575,17.106549,6.02235,11.820349,1
831,1004,83.0,5.42522,21.994135,5.925983,11.682956,1
832,1004,83.1,5.750733,17.106549,6.103516,11.902995,1
833,1004,83.2,5.696481,12.218964,6.166983,11.847053,1
834,1004,83.3,9.855816,21.994135,6.193267,12.095224,1
835,1004,83.4,5.533724,26.88172,6.02235,11.902995,1
836,1004,83.5,9.132454,17.106549,6.030675,11.875431,1
837,1004,83.6,1.880743,21.994135,6.231719,12.179531,1
838,1004,83.7,9.494135,17.106549,6.166983,11.902995,1
839,1004,83.8,9.674976,17.106549,6.207522,11.875013,1
840,1004,83.9,9.584555,36.656891,6.103516,12.236701,1
841,1004,84.0,13.038612,21.994135,6.126954,11.902995,1
842,1004,84.1,9.222874,17.106549,6.078809,11.930997,1
843,1004,84.2,9.403715,21.994135,6.006861,12.374158,1
