sample_id,profile_id,time_index,vehicle_speed_m_s,acceleration_m_s2,slope_rad,motor_speed_rpm,motor_torque_nm,motor_efficiency,drivetrain_efficiency,is_allowed
300,3,1651651326,0.7,-0.7,0.0,294.674249,-53.976581,1.0,0.9312,1
301,3,1651651337,1.158333,-0.579167,0.0,487.615722,-46.703987,1.0,0.9312,1
302,3,1651651341,0.0,0.0,0.0,0.0,-0.216222,1.0,0.9312,1
303,3,1651651349,0.205556,0.530556,0.0,86.531327,31.993515,0.59566,0.554678,0
304,3,1651651357,0.0,0.0,0.0,0.0,-0.001204,1.0,0.9312,1
305,3,1651651363,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
306,3,1651651364,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
307,3,1651651367,0.530556,-0.530556,0.0,223.344371,-43.755095,1.0,0.9312,1
308,3,1651651391,8.833333,1.547222,0.029973,3718.508382,-0.855137,1.0,0.9312,1
309,3,1651651398,2.977778,2.3,0.0,1253.534901,69.841646,0.910689,0.848034,0
310,3,1651651421,0.0,0.0,0.0,0.0,40.921329,1.0,0.9312,1
311,3,1651651425,7.136111,0.636111,-0.027731,3004.040262,72.233153,0.936761,0.872312,0
312,3,1651651429,10.783333,1.363889,-0.024184,4539.386647,64.487109,0.935544,0.871178,0
313,3,1651651475,6.286111,-0.638889,0.0,2646.221531,-50.934958,1.0,0.9312,1
314,3,1651651488,0.0,0.0,0.0,0.0,-0.214982,1.0,0.9312,1
315,3,1651651495,0.0,0.0,0.0,0.0,-5e-06,1.0,0.9312,1
316,3,1651651514,0.380556,-0.190278,0.0,160.199889,-23.232993,1.0,0.9312,1
317,3,1651651518,0.0,0.0,0.0,0.0,-0.10756,1.0,0.9312,1
318,3,1651651520,0.0,0.0,0.0,0.0,-0.002988,1.0,0.9312,1
319,3,1651651523,0.0,0.0,0.0,0.0,-8.3e-05,1.0,0.9312,1
320,3,1651651553,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
321,3,1651651558,0.0,0.0,0.0,0.0,-8.074468,1.0,0.9312,1
322,3,1651651564,4.275,0.761111,0.0,1799.617736,36.517502,0.893954,0.83245,0
323,3,1651651569,3.319444,-1.247222,0.0,1397.363999,-87.149478,1.0,0.9312,1
324,3,1651651571,1.363889,-0.263889,0.0,574.147049,-27.70027,1.0,0.9312,1
325,3,1651651574,0.5,0.291667,0.0,210.481607,-3.500262,1.0,0.9312,1
326,3,1651651591,6.95,0.611111,0.023181,2925.69433,-0.279686,1.0,0.9312,1
327,3,1651651592,7.561111,-0.497222,0.043814,3182.949627,-68.418129,1.0,0.9312,1
328,3,1651651615,13.669444,0.497222,-0.050637,5754.333253,38.57493,0.827743,0.770794,0
329,3,1651651617,14.141667,-0.741667,-0.104684,5953.121437,-14.952165,1.0,0.9312,1
330,3,1651651626,3.055556,0.422222,0.0,1286.276484,19.754898,0.824782,0.768037,0
331,3,1651651627,3.477778,1.022222,0.0,1464.016507,65.513601,0.915484,0.852499,0
332,3,1651651635,12.777778,-0.163889,0.024184,5378.974388,-38.542694,1.0,0.9312,1
333,3,1651651656,4.913889,-0.794444,0.0,2068.566455,-60.062008,1.0,0.9312,1
334,3,1651651672,8.391667,-1.863889,-0.037568,3532.582962,-103.229902,1.0,0.9312,1
335,3,1651651688,13.308333,0.827778,-0.042072,5602.31876,42.788079,0.853148,0.794452,0
336,3,1651651690,14.897222,0.304167,-0.062118,6271.182532,35.42808,0.767652,0.714838,0
337,3,1651651697,15.663889,1.008333,0.0,6593.920995,1.26373,0.09184,0.085522,0
338,3,1651651699,16.961111,0.822222,0.09684,7140.003829,-23.697656,1.0,0.9312,1
339,3,1651651704,18.736111,-0.329167,0.010769,7887.213533,-43.724693,1.0,0.9312,1
340,3,1651651732,10.030556,0.377778,0.049648,4222.494895,-19.791265,1.0,0.9312,1
341,3,1651651739,13.313889,-0.575,0.0,5604.657444,-49.353832,1.0,0.9312,1
342,3,1651651750,14.388889,0.519444,0.126607,6057.192898,-57.974895,1.0,0.9312,1
343,3,1651651761,17.855556,0.397222,0.0,7516.532037,-0.169253,1.0,0.9312,1
344,3,1651651763,18.613889,0.030556,0.124572,7835.762473,-88.572028,1.0,0.9312,1
345,3,1651651792,18.161111,0.466667,0.043528,7645.159685,-14.621241,1.0,0.9312,1
346,3,1651651793,18.627778,0.447222,0.123027,7841.609184,-62.555173,1.0,0.9312,1
347,3,1651651805,7.577778,-1.363889,0.128299,3189.965681,-170.062382,1.0,0.9312,1
348,3,1651651818,0.405556,-0.405556,0.0,170.72397,-36.215262,1.0,0.9312,1
349,3,1651651820,0.0,0.0,0.0,0.0,-1.00598,1.0,0.9312,1
350,3,1651651821,0.0,0.0,0.0,0.0,-0.167663,1.0,0.9312,1
351,3,1651651826,0.0,0.0,0.0,0.0,-0.000129,1.0,0.9312,1
352,3,1651651829,1.358333,1.583333,0.069443,571.808364,65.837947,0.864058,0.80461,0
353,3,1651651834,7.077778,1.544444,0.0,2979.484074,22.382028,0.857276,0.798296,0
354,3,1651651842,13.294444,0.105556,0.051396,5596.472048,-38.488104,1.0,0.9312,1
355,3,1651651866,17.655556,0.059722,0.010855,7432.339394,-19.675345,1.0,0.9312,1
356,3,1651651869,18.819444,0.419444,0.097583,7922.2938,-49.516508,1.0,0.9312,1
357,3,1651651880,20.141667,0.1125,-0.023858,8478.900715,-0.100791,1.0,0.9312,1
358,3,1651651884,21.133333,0.102778,-0.027238,8896.355902,-0.295856,1.0,0.9312,1
359,3,1651651886,21.061111,-0.344444,0.101598,8865.953003,-99.399735,1.0,0.9312,1
360,3,1651651897,17.022222,0.416667,-0.031798,7165.729359,1.417469,0.080382,0.074852,0
361,3,1651651905,21.152778,-0.188889,-0.009393,8904.541297,-25.004048,1.0,0.9312,1
362,3,1651651906,20.963889,0.516667,-0.056824,8825.026024,1.866173,0.061153,0.056946,0
363,3,1651651956,18.119444,0.597222,-0.121218,7627.619551,74.33147,0.787998,0.733784,0
364,3,1651651957,18.716667,0.502778,-0.17333,7879.028137,85.780669,0.7959,0.741142,0
365,3,1651651958,19.219444,0.077778,-0.169391,8090.679086,65.091878,0.736509,0.685837,0
366,3,1651651967,21.277778,1.297222,-0.096748,8957.161699,85.91691,0.0,0.9321,1
367,3,1651651977,23.972222,-0.997222,0.118238,10091.42369,-150.626831,1.0,0.9312,1
368,3,1651651979,21.569444,0.041667,-0.037281,9079.942636,-22.191549,1.0,0.9312,1
369,3,1651651992,16.883333,0.094444,0.179881,7107.262246,-115.738749,1.0,0.9312,1
370,3,1651652010,19.466667,-0.333333,0.072397,8194.750546,-80.59462,1.0,0.9312,1
371,3,1651652027,23.027778,0.647222,-0.137936,9693.847322,6.052158,0.144525,0.134582,0
372,3,1651652033,20.180556,0.277778,-0.167272,8495.271507,46.349986,0.638744,0.594798,0
373,3,1651652065,23.133333,-0.677778,-0.199103,9738.282328,29.255256,0.44653,0.415809,0
374,3,1651652066,22.455556,-1.347222,-0.267523,9452.962816,32.845144,0.492228,0.458363,0
375,3,1651652073,18.755556,-0.213889,-0.091842,7895.398928,16.78592,0.438899,0.408702,0
376,3,1651652076,18.5,-0.2,-0.063778,7787.819441,6.668669,0.244192,0.227392,0
377,3,1651652081,18.288889,1.322222,-0.079661,7698.949429,90.988843,0.814121,0.75811,0
378,3,1651652096,21.827778,-0.166667,-0.083732,9188.691466,16.84284,0.34746,0.323555,0
379,3,1651652102,21.705556,-0.108333,-0.08447,9137.240407,21.483779,0.407608,0.379565,0
380,3,1651652129,5.833333,-0.775,-0.054022,2455.618743,-27.296057,1.0,0.9312,1
381,3,1651652141,0.0,0.0,0.0,0.0,-7.124959,1.0,0.9312,1
382,3,1651652142,0.0,0.0,0.0,0.0,-1.187493,1.0,0.9312,1
383,3,1651652148,0.0,0.0,0.0,0.0,3.080184,1.0,0.9312,1
384,3,1651652151,0.205556,0.241667,0.0,86.531327,14.572583,0.495605,0.461507,0
385,3,1651652162,0.0,0.0,0.0,0.0,-0.000679,1.0,0.9312,1
386,3,1651652169,0.0,0.0,0.0,0.0,47.127878,1.0,0.9312,1
387,3,1651652172,3.736111,2.622222,-0.040086,1572.765337,124.001222,0.918271,0.855094,0
388,3,1651652186,1.430556,-0.855556,0.0,602.211263,-63.382751,1.0,0.9312,1
389,3,1651652189,0.338889,0.094444,0.0,142.659756,-6.06283,1.0,0.9312,1
390,3,1651652198,0.838889,0.211111,0.0,353.141362,16.836203,0.728042,0.677953,0
391,3,1651652207,4.85,0.016667,0.0,2041.671583,-11.139103,1.0,0.9312,1
392,3,1651652234,6.302778,0.430556,0.0,2653.237584,25.57754,0.8701,0.810237,0
393,3,1651652253,14.408333,-0.188889,0.021022,6065.378294,-38.924141,1.0,0.9312,1
394,3,1651652256,11.327778,-0.808333,-0.043752,4768.57773,-36.896644,1.0,0.9312,1
395,3,1651652271,0.0,0.0,0.0,0.0,33.902433,1.0,0.9312,1
396,3,1651652302,7.547222,0.122222,-0.034821,3177.102916,31.199934,0.891166,0.829854,0
397,3,1651652303,7.669444,0.675,-0.038213,3228.553975,32.944059,0.895901,0.834263,0
398,3,1651652311,15.027778,0.838889,0.0,6326.141618,39.347684,0.780396,0.726705,0
399,3,1651652315,17.425,0.533333,-0.033545,7335.283987,12.733095,0.422523,0.393454,0
400,3,1651652349,6.286111,-0.030556,-0.04382,2646.221531,5.737816,0.611367,0.569305,0
401,3,1651652379,0.0,0.0,0.0,0.0,-0.000233,1.0,0.9312,1
402,3,1651652397,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
403,3,1651652400,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
404,3,1651652412,8.194444,1.75,0.026508,3449.559662,80.752929,0.94221,0.877386,0
405,3,1651652469,13.761111,-0.411111,0.0,5792.921548,-39.670489,1.0,0.9312,1
406,3,1651652477,12.65,-0.380556,-0.040885,5325.184645,-13.308052,1.0,0.9312,1
407,3,1651652492,3.772222,2.838889,0.028946,1587.966787,-0.252563,1.0,0.9312,1
408,3,1651652495,5.961111,-0.502778,0.0,2509.408486,-42.661378,1.0,0.9312,1
409,2,1670142424,0.0,0.079167,0.0,0.0,-0.692831,1.0,0.9312,1
410,2,1670142426,0.158333,-0.001389,0.0,66.652509,-0.084168,1.0,0.9312,1
411,2,1670142428,0.155556,-0.077778,0.0,65.483166,-4.69065,1.0,0.9312,1
412,2,1670142430,0.0,0.0,0.0,0.0,-0.781775,1.0,0.9312,1
413,2,1670142431,0.0,0.0,0.0,0.0,-0.130296,1.0,0.9312,1
414,2,1670142432,0.0,0.0,0.0,0.0,-0.021716,1.0,0.9312,1
415,2,1670142433,0.0,0.0,0.0,0.0,-0.003619,1.0,0.9312,1
416,2,1670142434,0.0,0.0,0.0,0.0,0.586134,1.0,0.9312,1
417,2,1670142436,0.0,0.077778,0.0,0.0,-0.12004,1.0,0.9312,1
418,2,1670142438,0.155556,-0.077778,0.0,65.483166,-4.69065,1.0,0.9312,1
419,2,1670142440,0.0,0.0,0.0,0.0,2.877255,1.0,0.9312,1
420,2,1670142441,0.0,0.144444,0.0,0.0,14.686722,1.0,0.9312,1
421,2,1670142442,0.144444,0.519444,0.0,60.805797,31.323832,0.51936,0.483628,0
422,2,1670142443,0.663889,1.5875,0.0,279.4728,50.293797,0.794923,0.740232,0
423,2,1670142445,3.838889,1.130556,0.0,1616.031001,41.014007,0.89905,0.837196,0
424,2,1670142446,4.969444,1.2,0.089754,2091.9533,17.043128,0.816731,0.76054,0
425,2,1670142447,6.169444,0.945833,0.083895,2597.109156,-4.562517,1.0,0.9312,1
426,2,1670142449,8.061111,0.969444,0.046772,3393.431234,6.463509,0.643717,0.599429,0
427,2,1670142451,10.0,0.754167,0.013118,4209.63213,0.353047,0.09114,0.08487,0
428,2,1670142453,11.508333,0.059722,0.02526,4844.584976,-25.181665,1.0,0.9312,1
429,2,1670142455,11.627778,0.013889,0.023971,4894.866693,-27.233982,1.0,0.9312,1
430,2,1670142456,11.641667,-0.169444,0.0,4900.713405,-24.209323,1.0,0.9312,1
431,2,1670142457,11.472222,0.341667,-0.024153,4829.383527,16.851169,0.793256,0.73868,0
432,2,1670142459,12.155556,0.705556,-0.073415,5117.041723,44.197833,0.889755,0.82854,0
433,2,1670142461,13.566667,0.683333,-0.051438,5711.06759,46.328287,0.854222,0.795452,0
434,2,1670142462,14.25,0.302778,-0.054426,5998.725785,32.401363,0.778772,0.725192,0
435,2,1670142463,14.552778,0.419444,-0.02954,6126.184091,4.576315,0.319092,0.297138,0
436,2,1670142465,15.391667,0.231944,0.066096,6479.325454,-40.474364,1.0,0.9312,1
437,2,1670142467,15.855556,0.225,0.112167,6674.605611,-68.055089,1.0,0.9312,1
438,2,1670142468,16.080556,-0.102778,0.118464,6769.322334,-91.607701,1.0,0.9312,1
439,2,1670142469,15.977778,0.105556,0.115297,6726.05667,-77.145887,1.0,0.9312,1
440,2,1670142471,16.188889,0.365278,0.067742,6814.926682,-33.813177,1.0,0.9312,1
441,2,1670142473,16.919444,0.530556,0.021807,7122.463696,-8.584395,1.0,0.9312,1
442,2,1670142474,17.45,-0.194444,0.0,7345.808067,-28.5035,1.0,0.9312,1
443,2,1670142475,17.255556,-0.458333,0.0,7263.954109,-44.305563,1.0,0.9312,1
444,2,1670142476,16.797222,-0.308333,0.0,7071.012636,-35.002692,1.0,0.9312,1
445,2,1670142477,16.488889,-1.0,0.018513,6941.215646,-87.422718,1.0,0.9312,1
446,2,1670142478,15.488889,-1.416667,0.017115,6520.252433,-111.200539,1.0,0.9312,1
447,2,1670142480,12.655556,-1.7875,0.089015,5327.523329,-174.397909,1.0,0.9312,1
448,2,1670142482,9.080556,-1.877778,0.133488,3822.579843,-204.480618,1.0,0.9312,1
449,2,1670142484,5.325,-1.784722,0.069129,2241.629109,-160.422699,1.0,0.9312,1
450,2,1670142486,1.755556,-0.470833,0.0,739.024307,-40.199836,1.0,0.9312,1
451,2,1670142488,0.813889,-0.169444,0.0,342.617282,-21.985212,1.0,0.9312,1
452,2,1670142489,0.644444,-0.180556,0.0,271.287404,-22.651173,1.0,0.9312,1
453,2,1670142490,0.463889,-0.123611,0.0,195.280157,-19.213939,1.0,0.9312,1
454,2,1670142492,0.216667,-0.011111,0.0,91.208696,-0.67081,1.0,0.9312,1
455,2,1670142493,0.205556,-0.020833,0.0,86.531327,-1.257014,1.0,0.9312,1
456,2,1670142495,0.163889,-0.002778,0.0,68.991193,-0.167952,1.0,0.9312,1
457,2,1670142497,0.158333,-0.008333,0.0,66.652509,-0.50294,1.0,0.9312,1
458,2,1670142498,0.15,-0.011111,0.0,63.144482,-0.670407,1.0,0.9312,1
459,2,1670142499,0.138889,-0.069444,0.0,58.467113,-4.188042,1.0,0.9312,1
460,2,1670142501,0.0,0.0,0.0,0.0,-0.698007,1.0,0.9312,1
461,2,1670142502,0.0,0.0,0.0,0.0,-0.116335,1.0,0.9312,1
462,2,1670142504,0.0,0.0,0.0,0.0,-0.019389,1.0,0.9312,1
463,2,1670142505,0.0,0.0,0.0,0.0,5.019768,1.0,0.9312,1
464,2,1670142507,0.0,0.198611,0.0,0.0,14.427875,1.0,0.9312,1
465,2,1670142509,0.397222,0.636111,0.0,167.215943,26.60071,0.699036,0.650942,0
466,2,1670142510,1.033333,1.019444,0.0,434.99532,45.087795,0.83849,0.780802,0
467,2,1670142511,2.052778,1.569444,0.025485,864.143929,56.535076,0.889687,0.828476,0
468,2,1670142513,5.191667,1.1,0.0,2185.500681,60.969832,0.924844,0.861215,0
469,2,1670142514,6.291667,1.188889,-0.01751,2648.560215,65.442705,0.931324,0.867248,0
470,2,1670142516,8.669444,1.497222,0.0,3649.517188,61.946992,0.934761,0.87045,0
471,2,1670142517,10.166667,1.377778,0.0382,4279.792666,44.848802,0.920417,0.857092,0
472,2,1670142518,11.544444,1.152778,0.044968,4859.786426,18.588279,0.805849,0.750406,0
473,2,1670142519,12.697222,0.261111,0.029833,5345.063463,-16.197279,1.0,0.9312,1
474,2,1670142520,12.958333,0.504167,0.018377,5454.981635,-2.662771,1.0,0.9312,1
475,2,1670142522,13.966667,0.191667,0.028379,5879.452875,-20.089707,1.0,0.9312,1
476,2,1670142523,14.158333,0.372222,0.0,5960.137491,-1.92237,1.0,0.9312,1
477,2,1670142525,14.902778,0.305556,0.040837,6273.521216,-20.981103,1.0,0.9312,1
478,2,1670142526,15.208333,0.163889,0.034037,6402.148864,-25.684201,1.0,0.9312,1
479,2,1670142527,15.372222,0.369444,-0.009231,6471.140058,-0.910315,1.0,0.9312,1
480,2,1670142529,16.111111,0.334722,0.008647,6782.185098,-0.934068,1.0,0.9312,1
481,2,1670142531,16.780556,0.583333,0.059215,7063.996583,-15.9894,1.0,0.9312,1
482,2,1670142532,17.363889,0.634722,0.105315,7309.558457,-40.178502,1.0,0.9312,1
483,2,1670142534,18.633333,-0.422222,0.027573,7843.947869,-59.144833,1.0,0.9312,1
484,2,1670142535,18.211111,-0.455556,0.010804,7666.207846,-51.046825,1.0,0.9312,1
485,2,1670142537,17.3,-0.436111,0.0,7282.663585,-42.990819,1.0,0.9312,1
486,2,1670142538,16.863889,-0.580556,0.031311,7099.07685,-69.851884,1.0,0.9312,1
487,2,1670142539,16.283333,0.158333,0.017599,6854.684318,-16.923504,1.0,0.9312,1
488,2,1670142540,16.441667,0.288889,0.030311,6921.336827,-16.602273,1.0,0.9312,1
489,2,1670142541,16.730556,0.776389,-0.076162,7042.948422,31.887467,0.673007,0.626704,0
490,2,1670142543,18.283333,0.522222,-0.083566,7696.610744,43.414031,0.683026,0.636034,0
491,2,1670142545,19.327778,0.75,0.0,8136.283434,31.407224,0.573693,0.534223,0
492,2,1670142546,20.077778,0.802778,0.0,8452.005843,8.513924,0.248876,0.231754,0
493,2,1670142547,20.880556,0.391667,0.058374,8789.945756,-29.601169,1.0,0.9312,1
494,2,1670142549,21.663889,-0.0125,0.075796,9119.700273,-64.727202,1.0,0.9312,1
495,2,1670142551,21.638889,-0.011111,0.0,9109.176193,-20.148172,1.0,0.9312,1
496,2,1670142552,21.627778,-0.397222,0.0,9104.498823,-43.42399,1.0,0.9312,1
497,2,1670142553,21.230556,0.090278,0.042347,8937.282881,-38.619266,1.0,0.9312,1
498,2,1670142555,21.411111,0.088889,0.0,9013.290127,-13.956139,1.0,0.9312,1
499,2,1670142556,21.5,-0.068056,0.025878,9050.70908,-38.689352,1.0,0.9312,1
500,2,1670142558,21.363889,0.083333,0.061373,8993.411309,-50.288967,1.0,0.9312,1
501,2,1670142560,21.530556,0.116667,0.06364,9063.571844,-49.725128,1.0,0.9312,1
502,2,1670142561,21.647222,-0.566667,0.034087,9112.684219,-73.681763,1.0,0.9312,1
503,2,1670142562,21.080556,0.222222,0.046615,8874.138399,-33.062232,1.0,0.9312,1
504,2,1670142563,21.302778,-0.933333,0.03817,8967.685779,-97.945641,1.0,0.9312,1
505,2,1670142565,19.436111,-0.736111,0.0,8181.887782,-62.375897,1.0,0.9312,1
506,2,1670142566,18.7,-0.020833,0.046245,7872.012083,-45.940375,1.0,0.9312,1
507,2,1670142568,18.658333,0.084722,0.068958,7854.471949,-52.86255,1.0,0.9312,1
508,2,1670142570,18.827778,-0.069444,0.027216,7925.801827,-37.78118,1.0,0.9312,1
509,2,1670142572,18.688889,-0.636111,-0.021543,7867.334714,-43.210886,1.0,0.9312,1
510,2,1670142573,18.052778,-0.027778,-0.028325,7599.555337,-2.15352,1.0,0.9312,1
511,2,1670142574,18.025,-0.019444,0.008167,7587.861914,-23.086759,1.0,0.9312,1
512,2,1670142576,17.986111,0.990278,-0.079154,7571.491123,21.934198,0.534435,0.497666,0
513,2,1670142578,19.966667,0.327778,-0.048676,8405.232153,15.343031,0.377096,0.351151,0
514,2,1670142579,20.294444,0.543056,0.050433,8543.214539,-15.41815,1.0,0.9312,1
515,2,1670142581,21.380556,-0.048611,0.126777,9000.427362,-96.453227,1.0,0.9312,1
516,2,1670142583,21.283333,-0.036111,0.106937,8959.500383,-84.07618,1.0,0.9312,1
517,2,1670142584,21.247222,-0.011111,-0.047577,8944.298934,-13.176719,1.0,0.9312,1
518,2,1670142585,21.236111,-0.020833,0.011786,8939.621565,-27.376777,1.0,0.9312,1
519,2,1670142587,21.194444,-0.329167,0.113095,8922.081431,-105.275928,1.0,0.9312,1
520,2,1670142589,20.536111,0.077778,0.079154,8644.947316,-60.463345,1.0,0.9312,1
521,2,1670142591,20.691667,-0.211111,0.056858,8710.430482,-64.932185,1.0,0.9312,1
522,2,1670142592,20.480556,0.533333,0.032302,8621.560471,-5.489965,1.0,0.9312,1
523,2,1670142593,21.013889,0.190278,-0.110193,8846.074184,20.719522,0.417947,0.389192,0
524,2,1670142595,21.394444,0.016667,-0.08171,9006.274074,17.242111,0.363892,0.338856,0
525,2,1670142597,21.427778,0.147222,-0.013472,9020.306181,-2.530157,1.0,0.9312,1
526,2,1670142598,21.575,0.244444,-0.037954,9082.281321,11.934412,0.279612,0.260375,0
527,2,1670142600,22.063889,0.098611,-0.101527,9288.085558,8.225102,0.202295,0.188377,0
528,2,1670142602,22.261111,0.055556,0.011439,9371.108858,-23.301218,1.0,0.9312,1
529,2,1670142604,22.372222,0.188889,0.013147,9417.882549,-16.346678,1.0,0.9312,1
530,2,1670142606,22.75,-0.108333,0.085125,9576.913096,-76.758729,1.0,0.9312,1
531,2,1670142607,22.641667,-0.098611,0.069782,9531.308748,-67.113898,1.0,0.9312,1
532,2,1670142609,22.444444,0.133333,0.0,9448.285447,-12.023337,1.0,0.9312,1
533,2,1670142610,22.577778,-0.097222,0.006589,9504.413876,-29.898304,1.0,0.9312,1
534,2,1670142612,22.383333,0.483333,0.017551,9422.559918,-1.186626,1.0,0.9312,1
535,2,1670142613,22.866667,0.180556,-0.065307,9626.025471,4.831162,0.120531,0.112239,0
536,2,1670142614,23.047222,-0.15,-0.042126,9702.032718,-4.795948,1.0,0.9312,1
537,2,1670142615,22.897222,0.408333,0.026469,9638.888236,-11.331133,1.0,0.9312,1
538,2,1670142616,23.305556,0.413889,-0.045512,9810.781548,17.116391,0.317263,0.295435,0
539,2,1670142618,24.133333,0.416667,-0.099535,10159.245541,20.008005,0.334406,0.311399,0
540,2,1670142619,24.55,-0.113889,-0.031756,10334.646879,-9.893953,1.0,0.9312,1
541,2,1670142620,24.436111,0.081944,-0.046771,10286.703847,3.384473,0.07643,0.071172,0
542,2,1670142622,24.6,0.090278,-0.057962,10355.69504,7.201724,0.147877,0.137703,0
543,2,1670142624,24.780556,-0.030556,-0.049268,10431.702287,-0.223278,1.0,0.9312,1
544,2,1670142625,24.75,-0.183333,-0.030282,10418.839522,-15.110849,1.0,0.9312,1
545,2,1670142627,24.383333,-0.594444,-0.05016,10264.486344,-27.920952,1.0,0.9312,1
546,2,1670142628,23.788889,-0.694444,-0.05523,10014.2471,-30.500055,1.0,0.9312,1
547,2,1670142629,23.094444,-1.25,0.039012,9721.911536,-118.848168,1.0,0.9312,1
548,2,1670142631,20.594444,-1.6875,0.077876,8669.503503,-166.206877,1.0,0.9312,1
549,2,1670142633,17.219444,-1.877778,0.044269,7248.752659,-155.884071,1.0,0.9312,1
550,2,1670142634,15.341667,-1.677778,0.028391,6458.277293,-133.494922,1.0,0.9312,1
551,2,1670142635,13.663889,-1.377778,0.025096,5751.994569,-112.666046,1.0,0.9312,1
552,2,1670142636,12.286111,-1.627778,0.016733,5172.000809,-122.239312,1.0,0.9312,1
553,2,1670142637,10.658333,-1.781944,0.035891,4486.766245,-142.171587,1.0,0.9312,1
554,2,1670142639,7.094444,-0.519444,0.069134,2986.500128,-84.487884,1.0,0.9312,1
555,2,1670142640,6.575,0.466667,0.089284,2767.833126,-36.693145,1.0,0.9312,1
556,2,1670142641,7.041667,1.505556,0.0,2964.282625,33.67524,0.896561,0.834877,0
557,2,1670142643,10.052778,0.966667,-0.06136,4231.849633,67.060275,0.93971,0.875058,0
558,2,1670142644,11.019444,0.975,-0.084597,4638.780739,74.063258,0.939104,0.874494,0
559,2,1670142646,12.969444,0.616667,-0.046236,5459.659004,67.664659,0.904838,0.842585,0
560,2,1670142648,14.202778,1.175,-0.025437,5978.846967,65.862159,0.873895,0.813771,0
561,2,1670142649,15.377778,1.334722,-0.02868,6473.478742,52.189358,0.812144,0.756268,0
562,2,1670142651,18.047222,0.569444,0.0,7597.216652,15.383347,0.443932,0.413389,0
563,2,1670142652,18.616667,-0.088889,0.010582,7836.931815,-29.051655,1.0,0.9312,1
564,2,1670142654,18.438889,0.997222,-0.035124,7762.093911,14.657586,0.4173,0.38859,0
565,2,1670142655,19.436111,0.597222,-0.030686,8181.887782,18.17231,0.434747,0.404836,0
566,2,1670142656,20.033333,0.652778,0.037391,8433.296367,-0.975571,1.0,0.9312,1
567,2,1670142657,20.686111,0.222222,0.037391,8708.091798,-27.377806,1.0,0.9312,1
568,2,1670142658,20.908333,-0.373611,-0.05862,8801.639179,-7.037253,1.0,0.9312,1
569,2,1670142660,20.161111,-0.416667,-0.093249,8487.086111,-4.257511,1.0,0.9312,1
570,2,1670142661,19.744444,-0.513889,-0.030835,8311.684772,-31.046624,1.0,0.9312,1
571,2,1670142662,19.230556,-0.745833,-0.015421,8095.356455,-53.765379,1.0,0.9312,1
572,2,1670142664,17.738889,-0.452778,-0.016937,7467.419662,-34.292277,1.0,0.9312,1
573,2,1670142665,17.286111,-0.195833,0.027794,7276.816874,-44.824083,1.0,0.9312,1
574,2,1670142667,16.894444,0.468056,0.057738,7111.939615,-22.138617,1.0,0.9312,1
575,2,1670142669,17.830556,0.119444,0.016237,7506.007956,-19.338929,1.0,0.9312,1
576,2,1670142670,17.95,-0.525,0.0,7556.289673,-48.728962,1.0,0.9312,1
577,2,1670142671,17.425,-0.627778,0.011456,7335.283987,-61.353802,1.0,0.9312,1
578,2,1670142673,16.169444,-1.681944,0.013358,6806.741286,-125.345292,1.0,0.9312,1
579,2,1670142675,12.805556,-0.927778,0.0,5390.667811,-70.40851,1.0,0.9312,1
580,2,1670142676,11.877778,-0.194444,0.0,5000.107497,-25.808483,1.0,0.9312,1
581,2,1670142677,11.683333,-0.191667,-0.01726,4918.253539,-15.418455,1.0,0.9312,1
582,2,1670142678,11.491667,-0.013889,-0.070573,4837.568923,16.119186,0.785233,0.731209,0
583,2,1670142679,11.477778,1.288889,-0.022835,4831.722211,17.839054,0.802045,0.746864,0
584,2,1670142681,14.055556,-0.161111,0.0,5916.871827,-24.729753,1.0,0.9312,1
585,2,1670142682,13.894444,-1.583333,0.0,5849.049976,-110.420081,1.0,0.9312,1
586,2,1670142683,12.311111,-2.5875,-0.055823,5182.524889,-137.475329,1.0,0.9312,1
587,2,1670142685,7.136111,-1.252778,0.0,3004.040262,-88.142586,1.0,0.9312,1
