sample_id,profile_id,time_index,channel_00_mean,channel_01_mean,channel_02_mean,channel_03_mean,channel_04_mean,channel_05_mean,channel_00_trend,channel_01_trend,is_allowed
266,1001,65,86.085112,-98.729671,54.201188,-132.407771,27.525413,65.02293,0.290863,0.199875,0
267,1001,66,46.723199,7.105594,-21.133826,-17.166443,26.372382,65.660925,-1.954964,13.68852,0
268,1001,67,115.113282,40.974622,-29.22551,-106.985635,26.175641,27.476292,-56.025042,118.520467,1
269,1001,68,35.166948,-0.783395,-4.641955,-4.532022,27.177433,28.870828,-0.953664,34.477322,1
270,1001,69,63.376181,-63.62202,132.618445,-43.511903,25.313521,29.630654,-0.055868,-0.024357,1
271,1001,70,72.240939,-9.448521,15.773139,-2.979495,19.894427,18.968475,-0.037468,0.078861,1
272,1001,71,67.812808,-110.186735,52.25114,-161.279831,22.773738,18.766591,0.069069,0.024429,0
273,1001,72,54.011258,-21.252894,26.691321,-22.606164,26.009045,81.489642,13.431658,-0.585822,1
274,1001,73,130.815716,-6.301397,0.807738,-97.523484,24.85175,19.254101,-0.435852,0.212841,1
275,1001,74,85.328426,-52.802218,81.940646,-25.745079,23.163367,32.838058,-17.238302,-69.718921,1
276,1001,75,87.377097,-96.363076,53.453316,-137.989839,23.815777,19.261544,0.054642,-0.183342,1
277,1001,76,13.715313,-11.552582,132.617705,-43.511958,22.920145,18.227454,0.003208,-0.01684,1
278,1001,77,-1.703984,2.406334,1.096955,-2.000647,27.976711,26.552969,0.077932,-0.053205,1
279,1001,78,42.898833,-121.788859,228.587603,-142.977131,25.656534,17.778124,-22.932363,-8.902344,1
280,1001,79,-1.655377,2.185595,1.097283,-2.000473,26.384192,52.291205,-0.013047,-0.072517,1
281,1001,80,71.572243,-110.394114,113.354199,-123.712676,21.101576,19.279829,-0.091415,0.049309,1
282,1001,81,68.893235,104.105452,-101.497598,-127.575393,24.836821,29.519127,32.258284,-45.848411,1
283,1001,82,-0.932482,2.782767,1.096988,-2.00029,26.279553,15.448056,0.083622,-0.125056,0
284,1001,83,55.461368,-59.394506,131.12636,-42.504586,28.559916,81.476114,-7.723186,22.746458,0
285,1001,84,130.797681,-6.320936,0.802873,-97.436554,24.826758,19.356055,0.191727,-0.157128,1
286,1001,85,49.188069,-28.129516,76.264706,-17.494056,25.792358,68.934957,1.591905,2.499324,1
287,1001,86,38.593758,83.595108,-216.491076,-96.847844,26.274094,19.372197,-59.938912,-23.171692,1
288,1001,87,63.308067,-64.133484,132.617394,-43.512567,21.710383,18.452679,-0.045048,-0.115135,1
289,1001,88,95.595323,-90.225871,76.269973,-96.621275,21.886677,18.915737,0.022156,-0.004723,1
290,1001,89,1.35103,0.880979,1.097023,-2.000444,26.383795,40.320926,-0.047706,0.024426,1
291,1001,90,44.036868,37.45891,-116.120992,-35.214688,26.295966,56.008213,-71.781139,-33.299295,0
292,1001,91,0.527482,-0.609229,1.097415,-2.000379,23.775698,39.235848,-0.03892,0.100069,1
293,1001,92,86.443313,-11.381192,15.776556,-2.98208,21.20911,19.338263,0.112312,0.074059,1
294,1001,93,52.814592,-113.076439,95.156462,-157.669422,26.379011,70.444232,-32.662003,-23.886792,1
295,1001,94,119.360806,-51.864885,22.66964,-119.272876,22.905118,18.814751,-0.11821,0.171654,1
296,1001,95,27.067563,-126.089722,182.090275,-189.469726,26.384509,30.359727,-2.510338,-3.95668,1
297,1001,96,0.507467,-0.595461,1.096921,-2.000457,26.384112,69.260664,0.075895,-0.121505,0
298,1001,97,2.465726,-131.183106,115.834344,-226.196248,21.638088,21.836763,0.377541,-0.06308,0
299,1001,98,-0.956614,2.531713,1.097135,-2.000401,26.211386,27.009414,0.004234,0.001414,1
300,1001,99,95.164031,-63.633665,73.276127,-43.419284,26.384503,29.00612,24.438934,-41.647416,1
301,1001,100,31.074703,27.474042,-25.214655,-30.295514,26.33955,56.105484,70.427639,110.96644,1
302,1001,101,109.894788,-70.716916,41.643218,-103.961778,29.254963,41.534635,9.825175,13.374159,1
303,1001,102,-2.215604,0.737167,1.097177,-2.000404,26.40132,70.237237,-0.043983,0.002798,1
304,1001,103,23.185471,-128.716825,66.366897,-197.183788,19.852784,19.579625,-0.473251,-0.077499,0
305,1001,104,15.650974,-2.135537,15.773951,-2.979727,19.850602,19.103994,-0.001133,-0.012798,1
306,1001,105,38.541583,-125.053107,128.281305,-169.133107,26.38338,80.562653,2.386605,0.692869,0
307,1001,106,63.204046,-64.186623,132.617487,-43.512196,20.364897,18.389558,0.094852,-0.108902,1
308,1001,107,10.018068,-11.683843,216.04999,-99.215387,19.851456,18.438348,0.004028,0.00186,1
309,1001,108,40.837065,-90.178811,229.132659,-110.481662,25.661643,49.715584,-4.273636,-6.67141,1
310,1001,109,13.692785,-11.635217,132.61726,-43.51209,23.058256,18.201589,0.000484,0.008098,1
311,1001,110,33.185853,37.490974,-129.685474,-40.144593,25.337385,50.370761,-36.549955,-25.165307,1
312,1001,111,94.389048,-83.087361,114.42917,-35.462685,25.674805,64.953138,-0.046959,-0.063232,1
313,1001,112,83.089204,-85.323731,132.617206,-43.511899,23.393862,18.86846,0.002975,0.032799,1
314,1001,113,85.471481,-100.387977,123.37949,-75.761959,24.96824,18.23702,-0.095131,-0.070976,1
315,1001,114,83.092824,-85.326248,132.617256,-43.511645,23.611973,18.357782,0.012054,0.011055,1
316,1001,115,29.555227,-127.698769,77.825263,-191.587374,24.709242,19.049028,-0.367184,-0.069885,0
317,1001,116,97.095675,-0.448297,1.097018,-2.00045,23.209412,18.662547,0.018776,-0.018809,1
318,1001,117,12.097355,0.814902,1.098005,-1.999986,22.825538,18.345059,-0.035672,0.025009,1
319,1001,118,93.466973,-92.546391,126.129069,-40.199548,25.134942,18.899071,-0.003212,0.01844,1
320,1001,119,4.372503,-130.647884,114.144806,-221.248438,22.119789,18.851292,0.075099,0.053299,0
321,1001,120,121.22992,-40.753848,40.997239,-29.567551,26.384093,24.970721,8.464978,18.555515,1
322,1001,121,131.73828,-3.905131,1.099049,-66.137698,24.680503,18.649902,-0.000458,0.027076,1
323,1001,122,97.141517,-0.538292,1.0972,-2.000736,23.33054,18.394933,-0.049248,-0.012627,1
324,1001,123,131.99052,-2.110648,1.343826,-17.064689,23.886362,18.506747,0.010529,0.006839,1
325,1001,124,57.099211,-116.613329,52.426402,-167.873726,25.61592,19.047463,-0.056923,-0.042244,0
326,1001,125,8.790795,-9.79443,242.424556,-122.97182,21.165687,19.442471,0.00121,0.009886,1
327,1001,126,128.169135,-7.860299,5.695448,-45.695345,24.916302,29.602502,11.549026,52.196157,1
328,1001,127,126.540051,15.750772,-12.304674,-88.910452,26.283478,37.672191,4.522102,-96.000994,1
329,1001,128,34.368269,70.416007,-193.172091,-79.38414,27.83543,69.322915,-3.098008,-37.385363,0
330,1001,129,42.912056,-123.585414,67.819955,-178.814904,23.334066,18.972129,0.139263,0.10041,0
331,1001,130,24.688991,-127.943272,59.516676,-190.824275,25.441328,19.00615,-0.411303,-0.238358,0
332,1001,131,-2.128553,1.228641,1.097286,-2.000412,26.384391,32.531623,0.072102,-0.030743,1
333,1001,132,96.115783,-1.124882,1.097219,-2.000656,23.345324,19.283996,-0.010651,-0.009507,1
334,1001,133,1.137019,0.150598,-4.7e-05,-0.000341,25.060887,18.457266,-0.050719,-0.021416,1
335,1001,134,24.309436,-128.211426,59.227024,-190.224491,25.990559,19.176945,-0.140539,-0.105713,0
336,1001,135,68.077099,-112.326609,186.699187,-82.004244,24.857185,49.809213,0.070373,-0.028128,1
337,1001,136,-2.164604,0.7408,1.097172,-2.000531,26.384396,70.235834,-0.052213,-0.029092,0
338,1001,137,-0.353984,-0.711123,1.097028,-2.000628,25.17141,79.522575,-0.00618,-0.026795,1
339,1001,138,23.697601,-22.0093,132.617513,-43.512119,21.975246,18.386168,-0.009041,0.0131,1
340,1001,139,7.676284,-5.396224,132.618186,-43.512075,21.407996,19.315776,0.000414,0.003246,1
341,1001,140,59.613205,-68.75498,142.158722,-49.153719,26.226245,45.161623,3.902278,21.847014,1
342,1001,141,103.449482,-70.377431,48.130337,-99.225306,25.95967,27.597754,-74.877176,-86.174802,1
343,1001,142,130.808418,-6.357233,0.813942,-97.138905,24.69894,18.294951,0.165817,-0.046947,1
344,1001,143,85.643885,-100.221835,123.400777,-75.744114,24.783868,18.541709,0.006958,0.006432,1
345,1001,144,68.224067,-68.971114,130.205093,-42.240034,25.822846,86.934885,-3.760034,-5.914667,1
346,1001,145,50.041209,-61.447895,150.340952,-52.046923,23.176187,18.448468,0.061798,0.08585,0
347,1001,146,24.732785,0.019076,1.097404,-2.000353,25.503477,18.655927,-0.012445,0.001589,1
348,1001,147,22.143057,-46.292027,240.284964,-120.405136,26.200804,23.895137,-1.13925,7.681399,1
349,1001,148,106.492359,-53.653931,60.596919,-23.17996,27.81299,69.429864,20.443675,26.670207,0
350,1001,149,59.408745,21.329093,-45.809256,-10.939996,26.186111,77.720936,31.762691,-13.650358,0
351,1001,150,94.47102,-83.015457,114.432228,-35.464115,25.305643,64.839073,-0.048286,-0.053268,1
352,1001,151,12.81807,-26.747394,301.701687,-166.06699,19.390689,19.675551,0.071092,-0.034765,1
353,1001,152,-0.629281,-0.714535,1.097276,-2.000557,24.849672,85.607009,-0.003459,-0.090226,1
354,1001,153,131.378907,-5.433943,1.031103,-78.635258,22.326376,19.047969,-0.070877,0.041513,0
355,1001,154,22.064193,-129.193675,101.841432,-201.02171,26.3839,28.382135,-2.693769,-0.687791,1
356,1001,155,13.713003,-11.589209,132.617792,-43.511608,23.001105,18.811749,0.004814,0.004847,1
357,1001,156,92.053055,93.22172,-82.891853,-96.704843,26.062486,77.709593,-8.886816,10.530194,1
358,1001,157,19.27507,-4.314599,29.997087,-4.823571,23.428119,18.443047,0.004702,0.006227,1
359,1001,158,-0.956752,2.520748,1.096821,-2.000487,26.118238,26.992211,-0.044422,0.089647,1
360,1001,159,86.808408,-97.84399,54.085798,-132.854787,24.692388,64.912947,-0.252609,-0.194427,0
361,1001,160,75.10381,-108.09591,130.1856,-99.848944,21.77833,18.778209,-0.018951,0.000656,1
362,1001,161,131.990516,-2.279254,1.3366,-15.405754,23.499051,18.514053,-0.000732,-0.022459,1
363,1001,162,93.872555,-83.479686,114.415147,-35.449281,25.50712,64.977001,-0.049423,-0.036591,1
364,1001,163,24.505355,0.113954,1.097108,-2.00046,25.503332,18.666683,0.040503,-0.003497,1
365,1001,164,119.306936,-0.862555,1.097341,-2.000822,25.611258,18.515582,-0.021683,0.005443,1
366,1001,165,131.776988,-3.090004,1.170889,-45.676617,23.776497,18.744978,-0.028061,-0.026694,1
367,1001,166,8.305776,-130.277193,139.088873,-225.246462,26.438849,27.069785,20.437524,0.368508,1
368,1001,167,120.818518,4.477302,-7.369861,-80.880575,28.003051,69.650885,-7.985194,73.911027,0
369,1001,168,8.143989,-7.617558,188.411697,-79.940978,22.739069,18.389192,-0.002259,-0.002925,1
370,1001,169,43.419532,-43.07172,132.617433,-43.511809,23.119121,18.921684,0.00169,0.014797,1
371,1001,170,48.265961,13.854004,-34.263042,-4.252076,23.119477,18.76446,0.032631,-0.049405,1
372,1001,171,-0.909114,-0.703176,1.097396,-2.000606,25.591053,43.046412,-0.041285,0.024352,0
373,1001,172,68.653429,-37.282258,70.795213,-15.49919,25.356775,49.809268,-0.036302,-0.12178,1
374,1001,173,52.536807,-86.499502,188.409581,-79.944388,23.815012,30.72115,-0.058438,-0.13279,1
375,1001,174,61.335158,-101.695931,69.190273,-149.010307,26.375584,40.940115,-103.981452,-119.97193,0
376,1001,175,30.673062,23.685587,-93.738336,-24.739333,23.780655,26.991624,9.266321,-15.136311,1
377,1001,176,97.523411,-61.034865,82.01433,-19.91063,26.208642,28.354783,23.855685,-0.713339,1
378,1001,177,125.813002,37.992247,-34.5873,-24.463702,29.112136,56.105484,5.381901,-22.661881,1
379,1001,178,73.058644,-9.462397,15.774122,-2.980335,19.862138,18.596428,0.022179,0.132292,1
380,1001,179,82.004313,-79.972775,34.546194,-146.807622,26.355401,19.18936,72.826614,107.46984,0
381,1001,180,75.42098,-100.841541,161.578617,-58.712632,25.756109,49.807617,0.055948,0.064569,1
382,1001,181,63.135942,-64.363431,132.618008,-43.512001,22.947552,18.24925,-0.017075,-0.075455,1
383,1001,182,-1.142569,11.562938,-246.829714,-116.567752,25.175107,38.815604,3.783929,4.130855,1
384,1001,183,40.596662,124.228683,-166.418379,-146.274124,25.292995,28.29886,13.863127,-4.834704,1
385,1001,184,113.627456,-53.488322,52.574177,-37.857475,26.382629,29.321421,46.770491,120.213363,0
386,1001,185,24.475311,0.230445,1.09729,-2.000935,25.57157,18.113979,-0.034033,-0.000716,1
387,1001,186,9.217345,-130.032657,65.461879,-202.99685,23.069208,19.866835,-0.206245,-0.163422,0
388,1001,187,110.171743,22.759526,-24.740092,-5.569381,26.308818,28.3426,10.770626,56.96458,1
389,1001,188,93.379785,91.306522,-63.153086,-122.287354,23.67871,49.868975,27.499996,-26.802667,1
390,1001,189,24.518128,0.50067,1.097092,-2.000654,23.127095,18.369744,0.014833,-0.013008,1
391,1001,190,127.110791,-16.014377,8.876356,-50.910701,25.147035,89.467377,0.965276,33.574678,0
392,1001,191,-0.887357,-0.606693,1.097301,-2.000766,25.891839,53.716461,-0.001761,-0.004671,1
393,1001,192,87.070312,-96.530929,53.42255,-138.29304,24.353585,18.513203,0.099838,0.090172,1
394,1001,193,0.907332,-131.129623,159.018873,-242.541303,22.03082,19.154219,0.371092,0.066345,1
395,1001,194,112.800729,27.512208,-29.402961,-16.19855,24.816738,30.696358,9.588568,77.288602,1
396,1001,195,28.545479,-128.061231,83.157476,-191.586412,19.86966,19.142547,-0.093904,0.052734,0
397,1001,196,54.326666,-119.045711,92.752692,-150.4458,27.411918,70.375367,-22.648481,-11.203521,0
398,1001,197,129.589493,-1.166805,1.087358,-1.998378,23.664787,18.872664,0.052536,0.024347,1
399,1001,198,4.169042,1.461007,1.096649,-2.000631,22.570949,18.424399,0.014243,0.014166,1
400,1001,199,78.786578,43.404246,-67.831603,-15.905821,26.38405,30.720934,-6.496095,55.013979,1
401,1002,0,9.100555,-130.284624,65.809772,-203.555416,22.431867,19.639094,-0.389346,-0.252319,0
402,1002,1,100.114542,72.697936,-45.454125,-129.398265,24.761604,52.382325,-8.396893,15.863644,0
403,1002,2,16.79902,-130.076583,96.612975,-203.744529,22.803518,19.435627,0.05871,-0.064941,0
404,1002,3,26.444442,26.482659,-103.065925,-32.128724,26.645848,40.895053,6.039873,-43.148381,1
405,1002,4,43.054392,-54.365891,162.5329,-64.614798,25.065888,50.182564,-24.215618,-21.767955,1
406,1002,5,30.56562,-38.697548,160.095596,-58.422032,28.2596,81.473983,-5.7362,2.083248,0
407,1002,6,36.261434,-124.607948,56.582925,-184.674296,23.700643,19.093654,0.747169,0.627945,0
408,1002,7,-1.131272,1.128563,1.096979,-2.000623,24.737366,18.491561,-0.186291,0.290437,1
409,1002,8,20.71279,-30.222841,188.41153,-79.940175,24.846777,39.434503,0.01048,0.022296,1
410,1002,9,13.687421,-11.597139,132.618329,-43.512172,23.064345,18.764842,0.000914,-0.003091,1
411,1002,10,77.510556,31.158655,-54.302561,-16.383612,26.384159,28.990742,13.138782,-122.934229,1
412,1002,11,34.305076,-126.562486,77.895254,-189.751906,23.317875,19.311421,-0.276215,-0.090248,1
413,1002,12,87.181775,-96.396689,53.411222,-138.378058,23.42121,18.858624,0.228333,-0.030945,1
414,1002,13,68.65367,-12.724512,-7.45531,-52.114901,23.322023,19.252896,-96.165837,86.587266,1
415,1002,14,51.386076,-59.056489,146.703884,-50.730338,24.982567,18.650837,0.011501,0.022125,1
416,1002,15,0.535349,2.685878,1.097039,-2.000641,26.384225,46.487059,-0.020514,-0.015162,1
417,1002,16,13.667501,-11.612076,132.618073,-43.512085,22.742897,18.706072,0.018886,-0.012054,1
418,1002,17,12.094015,0.81788,1.095777,-2.001132,22.480263,18.389697,0.036296,-0.015757,1
419,1002,18,63.091781,-64.376911,132.61701,-43.513884,24.067095,19.163212,-0.008427,-0.029068,1
420,1002,19,94.180628,-81.75123,74.80616,-94.642101,27.051895,39.525947,83.929863,121.945563,1
421,1002,20,130.834714,-6.397863,0.828954,-96.937247,24.430993,19.249342,-0.028534,-0.079125,1
422,1002,21,85.57237,96.861915,-127.498112,-44.443089,26.387755,39.600847,27.413175,-24.02901,1
423,1002,22,67.483809,113.554542,-149.416685,-91.580328,25.893532,19.461033,0.304794,-0.199593,1
424,1002,23,99.945484,-17.376049,22.054662,-4.430356,25.09062,29.856126,48.445958,-23.663542,1
425,1002,24,-0.899024,2.6247,1.097391,-2.000977,26.279,34.384759,-0.355234,0.031578,1
426,1002,25,55.171981,63.250346,-132.313631,-40.102279,26.973386,44.500621,6.204956,7.427968,1
427,1002,26,0.300754,2.935712,1.097193,-2.000532,23.467599,24.063112,-0.088503,-0.039703,1
428,1002,27,115.087279,49.354077,-43.454883,-75.45889,25.716693,28.205473,25.847467,-32.298368,1
429,1002,28,84.436628,-94.138076,51.004082,-138.193266,24.26016,60.371629,59.622903,41.74705,0
430,1002,29,60.18038,59.148448,-121.294678,-36.660539,26.385417,30.375119,-68.605197,-15.050242,1
431,1002,30,40.781846,-50.998421,161.745347,-58.917551,26.38448,29.494782,0.009378,0.019797,1
432,1002,31,96.863275,-84.498745,46.37408,-122.201538,27.353264,47.035022,35.093551,32.472542,0
433,1002,32,77.189158,-98.386088,105.644448,-107.817113,25.657003,61.927371,-46.363353,-10.637835,1
434,1002,33,79.414469,-38.368709,64.153405,-13.556896,21.823,18.619169,0.019119,0.016426,1
435,1002,34,43.425513,-42.989243,132.618194,-43.512355,23.265256,19.238941,0.033878,0.103683,1
436,1002,35,-1.108572,1.378439,1.097009,-2.000633,26.270879,18.089276,0.020662,-0.05016,1
437,1002,36,-0.632617,3.323692,1.097296,-2.000457,25.751859,63.494279,0.026106,-0.005033,1
438,1002,37,35.14826,32.874906,-112.584814,-32.340427,24.828808,38.772158,-8.648845,-5.628445,1
439,1002,38,0.449551,-0.691536,1.097551,-2.000344,26.384509,69.459236,-0.010477,0.074632,0
440,1002,39,-0.164717,3.208713,1.097238,-2.000513,26.654134,61.059645,0.022539,0.022924,1
441,1002,40,86.959869,-96.713191,53.454829,-138.247977,24.831484,18.357556,-0.115036,-0.003769,1
442,1002,41,59.869484,-28.35331,61.007196,-12.493299,26.479209,56.289821,-1.636605,-0.381848,1
443,1002,42,76.783932,-103.63228,46.825898,-156.481366,23.737704,18.577023,0.194946,0.025536,0
444,1002,43,-2.274121,0.379581,1.096955,-2.00079,23.87454,49.884321,0.027087,0.015921,1
445,1002,44,0.521754,2.699825,1.097151,-2.000661,26.384268,35.972535,0.105519,0.046637,1
446,1002,45,130.895194,-0.944782,1.073821,-1.994247,23.823943,18.629769,0.023636,0.035136,1
447,1002,46,120.925729,5.764165,-10.090653,-103.090352,23.221359,52.796262,-27.700433,87.902264,1
448,1002,47,13.679234,-11.638237,132.617667,-43.511316,23.180223,18.857271,0.001359,0.003584,1
449,1002,48,-1.008766,1.519892,1.09709,-2.000616,27.110463,19.033093,0.008867,0.041337,1
450,1002,49,-1.999884,1.690917,1.097162,-2.000546,23.68489,53.976996,-0.003742,-0.014712,1
451,1002,50,0.558475,-0.646084,1.097176,-2.000555,26.384339,69.096077,-0.005075,-0.032222,0
452,1002,51,24.187687,-77.874158,261.616103,-153.676939,23.179117,34.532976,-11.352212,-90.156625,1
453,1002,52,9.746239,13.086519,-38.419062,-14.4253,23.561024,33.758809,47.618957,55.601488,1
454,1002,53,99.843935,50.436277,-53.277539,-51.492639,26.15681,72.979579,-10.962619,-13.282472,0
455,1002,54,-0.907769,3.329594,1.097344,-2.000425,24.412304,38.377471,-0.003685,0.028025,1
456,1002,55,108.054887,-20.318509,23.326688,-20.76295,26.369346,55.739979,42.7664,88.382561,1
457,1002,56,51.299344,-121.279347,109.471211,-151.391217,26.513198,28.571937,-0.378288,-0.196609,0
458,1002,57,82.982179,-98.797589,46.818504,-150.802077,24.807307,18.998396,-0.07119,-0.174942,1
459,1002,58,55.871283,-77.313926,172.99914,-65.980869,20.078662,18.755674,-0.032452,-0.01815,1
460,1002,59,60.38777,-108.954309,202.923119,-89.855547,26.038331,23.854426,-1.914357,-1.641283,1
461,1002,60,4.149171,1.484515,1.09682,-2.000701,22.205495,18.481171,0.031213,-0.009963,1
462,1002,61,1.225983,0.71387,1.096896,-2.000667,26.405571,48.5991,0.166357,-0.102068,1
463,1002,62,85.727686,-100.146829,123.42216,-75.672844,24.80074,18.969114,-0.050674,-0.043083,1
464,1002,63,4.185818,1.436999,1.096988,-2.000338,22.645322,18.474066,-0.015831,-0.024338,1
465,1002,64,71.59259,-104.425435,77.48139,-139.980012,25.174451,52.423226,-28.418221,-37.228604,1
466,1002,65,83.111393,-85.320267,132.617283,-43.511979,23.477439,18.502103,0.011826,0.026207,1
467,1002,66,84.226459,-76.495217,111.048341,-34.237739,28.062694,91.041523,-14.579062,11.28776,0
468,1002,67,35.222102,-125.095946,192.954928,-170.926822,26.269089,32.867936,-26.917006,-5.077409,1
469,1002,68,100.908154,-38.638486,48.733733,-64.279217,27.814693,60.220442,-74.366503,-159.291442,1
470,1002,69,100.48587,-81.496138,51.900081,-106.30481,27.615879,35.535358,-50.180856,-60.803212,0
471,1002,70,15.678947,-129.999664,96.655482,-203.653433,25.4871,19.046577,-0.131759,-0.049744,0
472,1002,71,8.146673,-7.613578,188.412181,-79.940259,22.576445,18.536508,0.000875,-0.002772,1
473,1002,72,72.804143,107.64316,-68.578396,-148.111614,26.384509,69.851121,-9.454538,9.257321,0
474,1002,73,59.241465,107.324433,-157.760572,-94.028088,27.735312,61.363835,16.365384,31.883107,0
