sample_id,motor_efficiency,drivetrain_efficiency,Date,DateTime,Latitude,Longitude,Total Resistive Force,mechanical_power_w,Powertrain_efficiency_gear_SG,efficiency_limit,class_label
189,1.0,0.9312,11/4/2022,2022-11-04 17:09:34,-33.91242,18.94155,-662.139523,168.114509,0.90345,0.73654,acceptable_efficiency
190,1.0,0.9312,11/4/2022,2022-11-04 17:09:57,-33.91234,18.94163,0.0,0.0,0.90345,0.73654,acceptable_efficiency
191,0.828531,0.771528,11/4/2022,2022-11-04 17:10:01,-33.91232,18.94161,7879.799232,4710.393707,0.748536,0.73654,acceptable_efficiency
192,0.940086,0.875408,11/4/2022,2022-11-04 17:10:04,-33.91223,18.94168,5667.889944,29466.744212,0.849321,0.73654,acceptable_efficiency
193,0.942669,0.877814,11/4/2022,2022-11-04 17:10:05,-33.91219,18.94175,4202.061595,29585.817989,0.851655,0.73654,acceptable_efficiency
194,0.94278,0.877917,11/4/2022,2022-11-04 17:10:07,-33.91212,18.94194,3309.186158,33820.493149,0.851755,0.73654,acceptable_efficiency
195,0.921426,0.858032,11/4/2022,2022-11-04 17:10:09,-33.91204,18.94219,3261.780245,40812.640113,0.832463,0.73654,acceptable_efficiency
196,0.815877,0.759745,11/4/2022,2022-11-04 17:10:12,-33.91191,18.94264,3441.822963,38562.87975,0.737105,0.73654,acceptable_efficiency
197,0.322061,0.299903,11/4/2022,2022-11-04 17:10:16,-33.91169,18.94337,1666.646898,7560.310128,0.290966,0.73654,low_efficiency
198,1.0,0.9312,11/4/2022,2022-11-04 17:10:19,-33.91149,18.94399,-1345.445585,22501.929963,0.90345,0.73654,acceptable_efficiency
199,1.0,0.9312,11/4/2022,2022-11-04 17:10:47,-33.90826,18.94934,-2454.140859,35465.040629,0.90345,0.73654,acceptable_efficiency
200,1.0,0.9312,11/4/2022,2022-11-04 17:10:54,-33.90741,18.95018,-1404.979927,21527.479051,0.90345,0.73654,acceptable_efficiency
201,0.408135,0.380055,11/4/2022,2022-11-04 17:11:02,-33.90639,18.95107,1647.869606,7821.042885,0.368729,0.73654,low_efficiency
202,1.0,0.9312,11/4/2022,2022-11-04 17:11:12,-33.9049,18.95214,-2577.142441,45046.435887,0.90345,0.73654,acceptable_efficiency
203,1.0,0.9312,11/4/2022,2022-11-04 17:11:35,-33.90359,18.95318,3971.510091,0.0,0.90345,0.73654,acceptable_efficiency
204,0.898169,0.836375,11/4/2022,2022-11-04 17:11:37,-33.90358,18.95318,8844.924925,11940.967677,0.811451,0.73654,acceptable_efficiency
205,0.945221,0.88019,11/4/2022,2022-11-04 17:11:41,-33.90338,18.95337,5156.17777,33834.508612,0.85396,0.73654,acceptable_efficiency
206,0.879071,0.818591,11/4/2022,2022-11-04 17:11:45,-33.90303,18.95372,3356.518016,48457.794323,0.794197,0.73654,acceptable_efficiency
207,0.502797,0.468205,11/4/2022,2022-11-04 17:11:48,-33.90266,18.95405,1060.123727,15075.861129,0.454252,0.73654,low_efficiency
208,1.0,0.9312,11/4/2022,2022-11-04 17:11:55,-33.90186,18.95474,-8843.96138,89694.218173,0.90345,0.73654,acceptable_efficiency
209,0.774835,0.721526,11/4/2022,2022-11-04 17:12:19,-33.90168,18.95485,5735.107281,2505.430348,0.700025,0.73654,acceptable_efficiency
210,0.938593,0.874018,11/4/2022,2022-11-04 17:12:23,-33.90153,18.955,4114.365734,25402.797482,0.847972,0.73654,acceptable_efficiency
211,0.933326,0.869113,11/4/2022,2022-11-04 17:12:24,-33.90145,18.95507,3700.890759,24010.776578,0.843213,0.73654,acceptable_efficiency
212,0.935095,0.87076,11/4/2022,2022-11-04 17:12:27,-33.90124,18.95529,2680.649347,28475.261122,0.844812,0.73654,acceptable_efficiency
213,0.836823,0.779249,11/4/2022,2022-11-04 17:12:31,-33.90084,18.9557,5224.147242,48160.459162,0.756028,0.73654,acceptable_efficiency
214,1.0,0.9312,11/4/2022,2022-11-04 17:12:36,-33.90022,18.95625,-2694.487207,36929.886806,0.90345,0.73654,acceptable_efficiency
215,0.78555,0.731504,11/4/2022,2022-11-04 17:12:50,-33.89863,18.95689,1704.785637,37473.031048,0.709705,0.73654,acceptable_efficiency
216,0.751713,0.699995,11/4/2022,2022-11-04 17:12:52,-33.89833,18.95695,4696.312209,40659.93409,0.679136,0.73654,acceptable_efficiency
217,0.6098,0.567846,11/4/2022,2022-11-04 17:12:53,-33.89817,18.95699,1782.893185,23331.493676,0.550924,0.73654,low_efficiency
218,0.249188,0.232043,11/4/2022,2022-11-04 17:13:16,-33.89533,18.95825,224.538017,3571.914535,0.225129,0.73654,low_efficiency
219,0.944733,0.879735,11/4/2022,2022-11-04 17:13:29,-33.89379,18.95869,6644.030699,33346.851845,0.853519,0.73654,acceptable_efficiency
220,0.948561,0.8833,11/4/2022,2022-11-04 17:13:30,-33.89371,18.95872,4753.053851,41033.43595,0.856977,0.73654,acceptable_efficiency
221,0.90079,0.838815,11/4/2022,2022-11-04 17:13:33,-33.89341,18.9588,2566.965942,32452.822167,0.813819,0.73654,acceptable_efficiency
222,0.803566,0.748281,11/4/2022,2022-11-04 17:13:34,-33.89329,18.95883,2242.929895,18418.453195,0.725982,0.73654,acceptable_efficiency
223,1.0,0.9312,11/4/2022,2022-11-04 17:13:36,-33.89303,18.9589,-3163.114759,40376.130325,0.90345,0.73654,acceptable_efficiency
224,0.79588,0.741123,11/4/2022,2022-11-04 17:13:42,-33.89239,18.95906,1224.561314,5628.818525,0.719038,0.73654,acceptable_efficiency
225,0.912243,0.849481,11/4/2022,2022-11-04 17:13:44,-33.89222,18.9591,2861.178049,18273.41953,0.824167,0.73654,acceptable_efficiency
226,0.654177,0.60917,11/4/2022,2022-11-04 17:13:46,-33.89202,18.95914,2653.363091,5349.252177,0.591017,0.73654,low_efficiency
227,0.453525,0.422323,11/4/2022,2022-11-04 17:14:32,-33.89132,18.95941,94.280584,203.124094,0.409737,0.73654,low_efficiency
228,1.0,0.9312,11/4/2022,2022-11-04 17:14:37,-33.8914,18.95945,-1340.366781,596.329384,0.90345,0.73654,acceptable_efficiency
229,1.0,0.9312,11/4/2022,2022-11-04 17:14:42,-33.8914,18.95947,-246.589232,32.165575,0.90345,0.73654,acceptable_efficiency
230,0.698229,0.65019,11/4/2022,2022-11-04 17:14:49,-33.89141,18.95947,537.798365,449.896584,0.630815,0.73654,low_efficiency
231,0.401715,0.374077,11/4/2022,2022-11-04 17:14:54,-33.89157,18.95935,263.469275,688.455822,0.362929,0.73654,low_efficiency
232,0.78938,0.735071,11/4/2022,2022-11-04 17:14:57,-33.89178,18.95924,1709.558129,5228.19544,0.713166,0.73654,acceptable_efficiency
233,1.0,0.9312,11/4/2022,2022-11-04 17:15:02,-33.89223,18.95905,-2215.219124,18126.920432,0.90345,0.73654,acceptable_efficiency
234,0.753448,0.701611,11/4/2022,2022-11-04 17:15:05,-33.89249,18.95898,797.786167,4259.718046,0.680703,0.73654,acceptable_efficiency
235,0.892588,0.831178,11/4/2022,2022-11-04 17:15:07,-33.89264,18.95895,2980.927029,11723.874211,0.806409,0.73654,acceptable_efficiency
236,0.89197,0.830602,11/4/2022,2022-11-04 17:15:09,-33.89281,18.95891,1751.053331,12945.355897,0.80585,0.73654,acceptable_efficiency
237,0.854222,0.795451,11/4/2022,2022-11-04 17:15:10,-33.8929,18.95889,1148.921523,9137.362526,0.771747,0.73654,acceptable_efficiency
238,1.0,0.9312,11/4/2022,2022-11-04 17:15:18,-33.89359,18.95871,-5594.785414,40855.465733,0.90345,0.73654,acceptable_efficiency
239,1.0,0.9312,11/4/2022,2022-11-04 17:15:24,-33.89405,18.95857,-1389.574857,10597.167747,0.90345,0.73654,acceptable_efficiency
240,0.586037,0.545718,11/4/2022,2022-11-04 17:15:31,-33.89479,18.95838,1513.352185,4999.348034,0.529455,0.73654,low_efficiency
241,1.0,0.9312,11/4/2022,2022-11-04 17:15:44,-33.8965,18.95744,-4106.626115,53079.775322,0.90345,0.73654,acceptable_efficiency
242,1.0,0.9312,11/4/2022,2022-11-04 17:15:45,-33.89662,18.95737,-3001.380784,36850.49283,0.90345,0.73654,acceptable_efficiency
243,1.0,0.9312,11/4/2022,2022-11-04 17:15:49,-33.89712,18.95719,-218.697629,2636.741339,0.90345,0.73654,acceptable_efficiency
244,0.545986,0.508422,11/4/2022,2022-11-04 17:15:51,-33.89739,18.95712,1643.630339,8616.734202,0.493271,0.73654,low_efficiency
245,1.0,0.9312,11/4/2022,2022-11-04 17:16:38,-33.89917,18.9568,519.554535,0.0,0.90345,0.73654,acceptable_efficiency
246,0.543237,0.505862,11/4/2022,2022-11-04 17:16:39,-33.89917,18.9568,2610.958403,358.823726,0.490788,0.73654,low_efficiency
247,0.944922,0.879911,11/4/2022,2022-11-04 17:16:47,-33.89945,18.95667,6381.178923,33252.957441,0.85369,0.73654,acceptable_efficiency
248,0.91278,0.849981,11/4/2022,2022-11-04 17:16:51,-33.89982,18.95648,3391.983594,37400.418642,0.824652,0.73654,acceptable_efficiency
249,0.871227,0.811287,11/4/2022,2022-11-04 17:16:52,-33.89994,18.95642,2291.000435,28493.250394,0.787111,0.73654,acceptable_efficiency
250,0.354752,0.330345,11/4/2022,2022-11-04 17:16:55,-33.90031,18.95619,1980.105693,5086.196214,0.3205,0.73654,low_efficiency
251,0.57059,0.531334,11/4/2022,2022-11-04 17:17:28,-33.90177,18.95484,202.248283,1166.000187,0.5155,0.73654,low_efficiency
252,0.86681,0.807174,11/4/2022,2022-11-04 17:17:31,-33.90191,18.95472,2164.103362,7571.982946,0.78312,0.73654,acceptable_efficiency
253,0.732934,0.682508,11/4/2022,2022-11-04 17:17:33,-33.90204,18.95459,1993.330016,4094.871534,0.662169,0.73654,low_efficiency
254,1.0,0.9312,11/4/2022,2022-11-04 17:17:34,-33.90212,18.95452,-1487.916546,13516.752657,0.90345,0.73654,acceptable_efficiency
255,0.706388,0.657788,11/4/2022,2022-11-04 17:17:57,-33.90465,18.95236,3039.46822,13433.164671,0.638186,0.73654,low_efficiency
256,0.402883,0.375165,11/4/2022,2022-11-04 17:17:59,-33.90487,18.95215,623.550076,5131.663577,0.363985,0.73654,low_efficiency
257,0.206063,0.191886,11/4/2022,2022-11-04 17:18:16,-33.90725,18.95035,1637.379029,4705.348954,0.186168,0.73654,low_efficiency
258,0.406371,0.378412,11/4/2022,2022-11-04 17:18:20,-33.90777,18.94986,217.652989,9831.597415,0.367136,0.73654,low_efficiency
259,0.619858,0.577211,11/4/2022,2022-11-04 17:18:24,-33.90829,18.94939,3486.061999,23126.147775,0.560011,0.73654,low_efficiency
260,0.546016,0.50845,11/4/2022,2022-11-04 17:18:26,-33.90855,18.94912,2671.957524,21138.850335,0.493298,0.73654,low_efficiency
261,1.0,0.9312,11/4/2022,2022-11-04 17:18:37,-33.91003,18.94742,-1446.427056,25477.827699,0.90345,0.73654,acceptable_efficiency
262,0.56739,0.528353,11/4/2022,2022-11-04 17:18:46,-33.91087,18.94571,2560.094013,31394.045253,0.512608,0.73654,low_efficiency
263,0.410214,0.381991,11/4/2022,2022-11-04 17:18:51,-33.91129,18.94465,2173.353114,21695.878505,0.370608,0.73654,low_efficiency
264,1.0,0.9312,11/4/2022,2022-11-04 17:19:04,-33.91216,18.94199,-3711.143267,43516.115229,0.90345,0.73654,acceptable_efficiency
265,1.0,0.9312,11/4/2022,2022-11-04 17:19:06,-33.91225,18.94175,-7474.276079,75350.402068,0.90345,0.73654,acceptable_efficiency
266,1.0,0.9312,11/4/2022,2022-11-04 17:19:14,-33.91243,18.94135,-2710.977526,5942.165276,0.90345,0.73654,acceptable_efficiency
267,1.0,0.9312,11/4/2022,2022-11-04 17:19:16,-33.91244,18.94137,-1367.999665,1488.0998,0.90345,0.73654,acceptable_efficiency
268,1.0,0.9312,11/4/2022,2022-11-04 17:19:21,-33.91242,18.94147,0.0,0.0,0.90345,0.73654,acceptable_efficiency
269,1.0,0.9312,11/4/2022,2022-11-04 17:19:29,-33.91242,18.94147,0.0,0.0,0.90345,0.73654,acceptable_efficiency
270,1.0,0.9312,11/4/2022,2022-11-04 17:19:31,-33.91242,18.94147,0.0,0.0,0.90345,0.73654,acceptable_efficiency
271,1.0,0.9312,11/4/2022,2022-11-04 17:19:39,-33.91243,18.94141,-950.005215,2443.004402,0.90345,0.73654,acceptable_efficiency
272,1.0,0.9312,11/4/2022,2022-11-04 17:19:46,-33.91262,18.94101,1944.468664,23.730345,0.90345,0.73654,acceptable_efficiency
273,0.399496,0.372011,11/4/2022,2022-11-04 17:19:48,-33.91271,18.94086,1288.634071,849.02307,0.360925,0.73654,low_efficiency
274,0.696828,0.648887,11/4/2022,2022-11-04 17:19:57,-33.91329,18.94005,1675.445711,6941.082642,0.62955,0.73654,low_efficiency
275,1.0,0.9312,11/4/2022,2022-11-04 17:20:00,-33.91352,18.93974,-1041.22095,11534.902565,0.90345,0.73654,acceptable_efficiency
276,1.0,0.9312,11/4/2022,2022-11-04 17:20:17,-33.91494,18.93729,-1309.645666,20509.076637,0.90345,0.73654,acceptable_efficiency
277,1.0,0.9312,11/4/2022,2022-11-04 17:20:44,-33.91717,18.93219,-767.629927,12047.920444,0.90345,0.73654,acceptable_efficiency
278,1.0,0.9312,11/4/2022,2022-11-04 17:21:26,-33.92102,18.92534,-930.503863,14985.689923,0.90345,0.73654,acceptable_efficiency
279,1.0,0.9312,11/4/2022,2022-11-04 17:21:35,-33.92,18.92377,-4335.797345,75604.558979,0.90345,0.73654,acceptable_efficiency
280,1.0,0.9312,11/4/2022,2022-11-04 17:21:40,-33.91941,18.92291,1093.16929,1164.362854,0.90345,0.73654,acceptable_efficiency
281,0.072967,0.067947,11/4/2022,2022-11-04 17:21:47,-33.91865,18.92173,2239.379884,1406.487821,0.065922,0.73654,low_efficiency
282,0.558493,0.520069,11/4/2022,2022-11-04 17:21:49,-33.91856,18.92134,1486.192458,21416.485972,0.504571,0.73654,low_efficiency
283,0.590699,0.550059,11/4/2022,2022-11-04 17:21:52,-33.91859,18.92069,1543.120875,35282.030776,0.533667,0.73654,low_efficiency
284,0.61005,0.568079,11/4/2022,2022-11-04 17:21:58,-33.91942,18.91967,6647.668533,51556.425987,0.55115,0.73654,low_efficiency
285,1.0,0.9312,11/4/2022,2022-11-04 17:22:02,-33.92037,18.91924,-4125.440299,91443.728697,0.90345,0.73654,acceptable_efficiency
286,0.141947,0.132181,11/4/2022,2022-11-04 17:22:05,-33.92104,18.91892,2678.276246,9117.159686,0.128242,0.73654,low_efficiency
287,0.2434,0.226654,11/4/2022,2022-11-04 17:22:06,-33.92126,18.91881,538.347754,17699.474047,0.2199,0.73654,low_efficiency
288,0.23492,0.218757,11/4/2022,2022-11-04 17:22:07,-33.92148,18.9187,1118.049408,16462.473893,0.212238,0.73654,low_efficiency
289,0.085976,0.080061,11/4/2022,2022-11-04 17:22:09,-33.92192,18.91848,724.909824,4780.178081,0.077675,0.73654,low_efficiency
290,0.344101,0.320427,11/4/2022,2022-11-04 17:22:31,-33.92169,18.91476,3435.34105,20810.583194,0.310878,0.73654,low_efficiency
291,0.319096,0.297142,11/4/2022,2022-11-04 17:22:35,-33.92099,18.91413,4013.674226,15974.582471,0.288287,0.73654,low_efficiency
292,0.452483,0.421353,11/4/2022,2022-11-04 17:22:42,-33.92021,18.91285,764.970916,24703.285857,0.408796,0.73654,low_efficiency
293,0.225918,0.210375,11/4/2022,2022-11-04 17:22:43,-33.92017,18.91263,1106.348796,7391.08926,0.204106,0.73654,low_efficiency
294,0.305647,0.284619,11/4/2022,2022-11-04 17:22:46,-33.92027,18.91194,2097.795593,11681.830643,0.276137,0.73654,low_efficiency
295,0.282118,0.262708,11/4/2022,2022-11-04 17:22:47,-33.92041,18.91172,2316.128723,13807.70515,0.254879,0.73654,low_efficiency
296,0.570794,0.531524,11/4/2022,2022-11-04 17:22:51,-33.92105,18.91106,6034.000458,53563.95654,0.515684,0.73654,low_efficiency
297,0.328866,0.30624,11/4/2022,2022-11-04 17:23:05,-33.92352,18.90869,2143.250138,23356.466654,0.297114,0.73654,low_efficiency
298,0.277922,0.258801,11/4/2022,2022-11-04 17:23:08,-33.92415,18.90838,2834.487588,17827.160916,0.251088,0.73654,low_efficiency
299,1.0,0.9312,11/4/2022,2022-11-04 17:23:10,-33.92457,18.90823,-1202.861809,23143.283214,0.90345,0.73654,acceptable_efficiency
300,0.462875,0.431029,11/4/2022,2022-11-04 17:23:18,-33.92541,18.90683,1778.538461,28119.278429,0.418184,0.73654,low_efficiency
301,0.662331,0.616763,11/4/2022,2022-11-04 17:23:19,-33.92537,18.90658,6528.312004,73529.483381,0.598383,0.73654,low_efficiency
302,0.300839,0.280141,11/4/2022,2022-11-04 17:23:27,-33.925,18.90468,3231.258269,11261.572853,0.271793,0.73654,low_efficiency
303,1.0,0.9312,11/4/2022,2022-11-04 17:23:34,-33.92578,18.90321,-399.117454,7640.976921,0.90345,0.73654,acceptable_efficiency
304,0.451607,0.420536,11/4/2022,2022-11-04 17:23:43,-33.92584,18.90118,3849.53269,29056.893082,0.408004,0.73654,low_efficiency
305,0.218014,0.203015,11/4/2022,2022-11-04 17:23:51,-33.92547,18.89924,1642.172209,6732.249635,0.196965,0.73654,low_efficiency
306,0.635289,0.591581,11/4/2022,2022-11-04 17:23:52,-33.92547,18.89902,3706.263206,40733.901321,0.573952,0.73654,low_efficiency
307,0.351938,0.327725,11/4/2022,2022-11-04 17:23:59,-33.92594,18.89755,468.017533,19280.773436,0.317958,0.73654,low_efficiency
308,0.395789,0.368559,11/4/2022,2022-11-04 17:24:01,-33.92616,18.89712,1910.788685,24870.964116,0.357576,0.73654,low_efficiency
309,0.2757,0.256732,11/4/2022,2022-11-04 17:24:06,-33.92671,18.89603,3316.741197,15714.540426,0.249081,0.73654,low_efficiency
310,0.368316,0.342976,11/4/2022,2022-11-04 17:24:08,-33.92686,18.89554,415.495384,25898.778367,0.332755,0.73654,low_efficiency
311,0.266781,0.248426,11/4/2022,2022-11-04 17:24:11,-33.92694,18.89475,1052.169063,16361.730529,0.241023,0.73654,low_efficiency
312,0.584295,0.544095,11/4/2022,2022-11-04 17:24:23,-33.92666,18.89176,5911.351042,44182.033949,0.527881,0.73654,low_efficiency
313,1.0,0.9312,11/4/2022,2022-11-04 17:24:25,-33.92661,18.89129,-114.763868,2121.465735,0.90345,0.73654,acceptable_efficiency
314,0.323368,0.301121,11/4/2022,2022-11-04 17:24:31,-33.92643,18.8899,3409.369287,13551.707963,0.292147,0.73654,low_efficiency
315,0.208761,0.194398,11/4/2022,2022-11-04 17:24:35,-33.92632,18.88897,1605.352602,7707.355636,0.188605,0.73654,low_efficiency
316,0.616641,0.574216,11/4/2022,2022-11-04 17:24:36,-33.9263,18.88873,2000.108193,48272.128006,0.557105,0.73654,low_efficiency
317,0.712517,0.663496,11/4/2022,2022-11-04 17:24:37,-33.92627,18.88848,6809.878665,76524.015874,0.643724,0.73654,low_efficiency
318,0.678025,0.631377,11/4/2022,2022-11-04 17:24:38,-33.92625,18.88823,3209.267056,82862.767781,0.612562,0.73654,low_efficiency
319,0.602358,0.560915,11/4/2022,2022-11-04 17:24:41,-33.92615,18.88742,4521.775458,76224.950161,0.5442,0.73654,low_efficiency
320,0.419552,0.390687,11/4/2022,2022-11-04 17:24:43,-33.92609,18.88685,1413.682744,40040.683993,0.379045,0.73654,low_efficiency
321,0.292411,0.272293,11/4/2022,2022-11-04 17:24:45,-33.92602,18.88627,2419.14307,23082.036872,0.264178,0.73654,low_efficiency
322,0.050362,0.046897,11/4/2022,2022-11-04 17:25:07,-33.92549,18.88085,124.091032,550.404692,0.0455,0.73654,low_efficiency
323,1.0,0.9312,11/4/2022,2022-11-04 17:25:09,-33.92551,18.88052,-1186.988486,15414.18491,0.90345,0.73654,acceptable_efficiency
324,1.0,0.9312,11/4/2022,2022-11-04 17:25:13,-33.92553,18.8799,-1862.586799,22842.523619,0.90345,0.73654,acceptable_efficiency
325,0.898244,0.836444,11/4/2022,2022-11-04 17:25:28,-33.9256,18.87929,6016.676186,9222.514657,0.811518,0.73654,acceptable_efficiency
326,1.0,0.9312,11/4/2022,2022-11-04 17:25:33,-33.92555,18.87905,-1501.078669,5737.744707,0.90345,0.73654,acceptable_efficiency
327,1.0,0.9312,11/4/2022,2022-11-04 17:25:36,-33.92553,18.87895,-2173.281991,4545.918072,0.90345,0.73654,acceptable_efficiency
328,0.918489,0.855297,11/4/2022,2022-11-04 17:25:51,-33.92551,18.87884,4703.695165,12131.510839,0.829809,0.73654,acceptable_efficiency
329,0.927889,0.864051,11/4/2022,2022-11-04 17:25:53,-33.92549,18.87873,2615.67311,15803.147505,0.838302,0.73654,acceptable_efficiency
330,0.925844,0.862146,11/4/2022,2022-11-04 17:25:55,-33.92548,18.87859,2453.656614,16545.719768,0.836454,0.73654,acceptable_efficiency
331,0.922175,0.858729,11/4/2022,2022-11-04 17:25:59,-33.92541,18.87818,2971.944894,27384.370442,0.833139,0.73654,acceptable_efficiency
332,0.864618,0.805132,11/4/2022,2022-11-04 17:26:03,-33.92529,18.87765,694.815976,25469.352052,0.781139,0.73654,acceptable_efficiency
333,0.873314,0.81323,11/4/2022,2022-11-04 17:26:04,-33.92527,18.8775,4074.788919,28827.90372,0.788996,0.73654,acceptable_efficiency
334,0.796276,0.741492,11/4/2022,2022-11-04 17:26:21,-33.92473,18.87462,4538.445822,28631.235903,0.719396,0.73654,acceptable_efficiency
335,1.0,0.9312,11/4/2022,2022-11-04 17:26:33,-33.92492,18.8725,-4409.707339,57829.221885,0.90345,0.73654,acceptable_efficiency
336,0.237117,0.220803,11/4/2022,2022-11-04 17:26:51,-33.92509,18.87059,1478.891149,1340.706304,0.214223,0.73654,low_efficiency
337,0.819792,0.763391,11/4/2022,2022-11-04 17:26:56,-33.92534,18.8699,3278.193484,29826.198709,0.740641,0.73654,acceptable_efficiency
338,0.817273,0.761044,11/4/2022,2022-11-04 17:26:58,-33.92543,18.86959,2890.270584,35609.685993,0.738365,0.73654,acceptable_efficiency
339,0.598393,0.557224,11/4/2022,2022-11-04 17:27:07,-33.92588,18.86814,1622.308353,17677.793307,0.540618,0.73654,low_efficiency
340,0.264661,0.246453,11/4/2022,2022-11-04 17:27:09,-33.92601,18.86779,158.703771,5096.984037,0.239108,0.73654,low_efficiency
341,1.0,0.9312,11/4/2022,2022-11-04 17:27:12,-33.92621,18.86726,-2317.571172,35202.739903,0.90345,0.73654,acceptable_efficiency
342,0.080356,0.074827,11/4/2022,2022-11-04 17:27:29,-33.92675,18.86554,721.192206,76.262955,0.072598,0.73654,low_efficiency
343,0.763267,0.710755,11/4/2022,2022-11-04 17:27:31,-33.9268,18.86543,561.131881,3362.678669,0.689574,0.73654,acceptable_efficiency
344,0.895735,0.834109,11/4/2022,2022-11-04 17:27:33,-33.92679,18.86529,2385.38584,10559.898392,0.809252,0.73654,acceptable_efficiency
345,0.914553,0.851632,11/4/2022,2022-11-04 17:27:38,-33.92686,18.86474,3830.387851,31072.080501,0.826253,0.73654,acceptable_efficiency
346,0.852045,0.793424,11/4/2022,2022-11-04 17:27:40,-33.92694,18.86448,2711.178604,24747.69368,0.76978,0.73654,acceptable_efficiency
347,0.715592,0.666359,11/4/2022,2022-11-04 17:27:42,-33.92703,18.86419,215.377177,14523.569312,0.646502,0.73654,low_efficiency
348,0.643376,0.599111,11/4/2022,2022-11-04 17:27:46,-33.92725,18.86359,1606.868735,15297.373171,0.581258,0.73654,low_efficiency
349,1.0,0.9312,11/4/2022,2022-11-04 17:27:49,-33.92744,18.86309,-2229.358852,29843.541878,0.90345,0.73654,acceptable_efficiency
350,1.0,0.9312,11/4/2022,2022-11-04 17:27:53,-33.92772,18.86249,-1864.760047,23555.468509,0.90345,0.73654,acceptable_efficiency
351,0.929863,0.865889,11/4/2022,2022-11-04 17:28:03,-33.92811,18.86165,2746.935747,17931.146104,0.840085,0.73654,acceptable_efficiency
352,1.0,0.9312,11/4/2022,2022-11-04 17:28:14,-33.92888,18.8615,416.127444,1154.630178,0.90345,0.73654,acceptable_efficiency
353,0.848793,0.790396,11/4/2022,2022-11-04 17:28:15,-33.92892,18.86145,2269.409316,5307.824628,0.766842,0.73654,acceptable_efficiency
